rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP03,Human,Human solver,,,OpenBookQA-Dev,Accuracy,89.3,,,,,True,measured,8,4.4 Trained Model with External Knowledge,Table 4,Human solver | 89.3* | 91.7*
RP03,Human,Human solver,,,OpenBookQA-Test,Accuracy,91.7,,,,,True,measured,8,4.4 Trained Model with External Knowledge,Table 4,Human solver | 89.3* | 91.7*
RP03,Random,Guess All,,,OpenBookQA-Dev,Accuracy,25.0,,,,,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,"Guess All (""random"") | 25.0 | 25.0"
RP03,Random,Guess All,,,OpenBookQA-Test,Accuracy,25.0,,,,,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,"Guess All (""random"") | 25.0 | 25.0"
RP03,TupleInference,TupleInference,,,OpenBookQA-Dev,Accuracy,15.9,Guess All,25.0,-9.1,absolute,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,TupleInference | 15.9 | 17.9
RP03,TupleInference,TupleInference,,,OpenBookQA-Test,Accuracy,17.9,Guess All,25.0,-7.1,absolute,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,TupleInference | 15.9 | 17.9
RP03,PMI,PMI (Waterloo corpus),,,OpenBookQA-Dev,Accuracy,19.7,Guess All,25.0,-5.3,absolute,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,PMI (Waterloo corpus) | 19.7 | 21.2
RP03,PMI,PMI (Waterloo corpus),,,OpenBookQA-Test,Accuracy,21.2,Guess All,25.0,-3.8,absolute,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,PMI (Waterloo corpus) | 19.7 | 21.2
RP03,TableILP,TableILP,,,OpenBookQA-Dev,Accuracy,20.0,Guess All,25.0,-5.0,absolute,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,TableILP | 20.0 | 23.4
RP03,TableILP,TableILP,,,OpenBookQA-Test,Accuracy,23.4,Guess All,25.0,-1.6,absolute,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,TableILP | 20.0 | 23.4
RP03,DGEM,DGEM,,,OpenBookQA-Dev,Accuracy,27.4,Guess All,25.0,2.4,absolute,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,DGEM | 27.4 | **24.4**
RP03,DGEM,DGEM,,,OpenBookQA-Test,Accuracy,24.4,Guess All,25.0,-0.6,absolute,False,measured,8,4.4 Trained Model with External Knowledge,Table 4,DGEM | 27.4 | **24.4**
