rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP13,LLaMA-2-70B,FP16,16-bit,,WikiText-2,Perplexity,3.319,,,,,False,measured,9,6 Experiments,Table 1,16 | 3.319 | 5.709 | 59.72 | 80.90 | 79.95
RP13,LLaMA-2-70B,FP16,16-bit,,C4,Perplexity,5.709,,,,,False,measured,9,6 Experiments,Table 1,16 | 3.319 | 5.709 | 59.72 | 80.90 | 79.95
RP13,LLaMA-2-70B,FP16,16-bit,,ARC-Easy,Accuracy,59.72,,,,,False,measured,9,6 Experiments,Table 1,16 | 3.319 | 5.709 | 59.72 | 80.90 | 79.95
RP13,LLaMA-2-70B,FP16,16-bit,,PiQA,Accuracy,80.9,,,,,False,measured,9,6 Experiments,Table 1,16 | 3.319 | 5.709 | 59.72 | 80.90 | 79.95
RP13,LLaMA-2-70B,FP16,16-bit,,StoryCloze,Accuracy,79.95,,,,,False,measured,9,6 Experiments,Table 1,16 | 3.319 | 5.709 | 59.72 | 80.90 | 79.95
RP13,LLaMA-2-70B,OPTQ,4-bit,,WikiText-2,Perplexity,3.596,FP16,3.319,0.277,absolute,False,measured,9,6 Experiments,Table 1,4 | 3.596 | 5.905 | 58.96 | 80.52 | 79.12 | 3.531 | 5.869 | 59.81 | 80.47 | 79.63
RP13,LLaMA-2-70B,OPTQ,4-bit,,C4,Perplexity,5.905,FP16,5.709,0.196,absolute,False,measured,9,6 Experiments,Table 1,4 | 3.596 | 5.905 | 58.96 | 80.52 | 79.12
RP13,LLaMA-2-70B,OPTQ,4-bit,,ARC-Easy,Accuracy,58.96,FP16,59.72,-0.76,absolute,False,measured,9,6 Experiments,Table 1,4 | 3.596 | 5.905 | 58.96 | 80.52 | 79.12
RP13,LLaMA-2-70B,OPTQ,4-bit,,PiQA,Accuracy,80.52,FP16,80.9,-0.38,absolute,False,measured,9,6 Experiments,Table 1,4 | 3.596 | 5.905 | 58.96 | 80.52 | 79.12
RP13,LLaMA-2-70B,OPTQ,4-bit,,StoryCloze,Accuracy,79.12,FP16,79.95,-0.83,absolute,False,measured,9,6 Experiments,Table 1,4 | 3.596 | 5.905 | 58.96 | 80.52 | 79.12
RP13,LLaMA-2-70B,OPTQ,3-bit,,WikiText-2,Perplexity,4.907,FP16,3.319,1.588,absolute,False,measured,9,6 Experiments,Table 1,3 | 4.907 | 7.099 | 54.38 | 78.56 | 77.72
RP13,LLaMA-2-70B,OPTQ,3-bit,,C4,Perplexity,7.099,FP16,5.709,1.39,absolute,False,measured,9,6 Experiments,Table 1,3 | 4.907 | 7.099 | 54.38 | 78.56 | 77.72
RP13,LLaMA-2-70B,OPTQ,3-bit,,ARC-Easy,Accuracy,54.38,FP16,59.72,-5.34,absolute,False,measured,9,6 Experiments,Table 1,3 | 4.907 | 7.099 | 54.38 | 78.56 | 77.72
RP13,LLaMA-2-70B,OPTQ,3-bit,,PiQA,Accuracy,78.56,FP16,80.9,-2.34,absolute,False,measured,9,6 Experiments,Table 1,3 | 4.907 | 7.099 | 54.38 | 78.56 | 77.72
RP13,LLaMA-2-70B,OPTQ,3-bit,,StoryCloze,Accuracy,77.72,FP16,79.95,-2.23,absolute,False,measured,9,6 Experiments,Table 1,3 | 4.907 | 7.099 | 54.38 | 78.56 | 77.72
RP13,LLaMA-2-70B,OPTQ,2-bit,,WikiText-2,Perplexity,123.908,FP16,3.319,120.589,absolute,True,measured,9,6 Experiments,Table 1,2 | 123.908 | 70.541 | 25.34 | 50.54 | 51.75
RP13,LLaMA-2-70B,OPTQ,2-bit,,C4,Perplexity,70.541,FP16,5.709,64.832,absolute,False,measured,9,6 Experiments,Table 1,2 | 123.908 | 70.541 | 25.34 | 50.54 | 51.75
RP13,LLaMA-2-70B,OPTQ,2-bit,,ARC-Easy,Accuracy,25.34,FP16,59.72,-34.38,absolute,False,measured,9,6 Experiments,Table 1,2 | 123.908 | 70.541 | 25.34 | 50.54 | 51.75
RP13,LLaMA-2-70B,OPTQ,2-bit,,PiQA,Accuracy,50.54,FP16,80.9,-30.36,absolute,False,measured,9,6 Experiments,Table 1,2 | 123.908 | 70.541 | 25.34 | 50.54 | 51.75
RP13,LLaMA-2-70B,OPTQ,2-bit,,StoryCloze,Accuracy,51.75,FP16,79.95,-28.2,absolute,False,measured,9,6 Experiments,Table 1,2 | 123.908 | 70.541 | 25.34 | 50.54 | 51.75
RP13,LLaMA-2-70B,QuIP,4-bit,,WikiText-2,Perplexity,3.531,FP16,3.319,0.212,absolute,False,measured,9,6 Experiments,Table 1,4 | 3.596 | 5.905 | 58.96 | 80.52 | 79.12 | 3.531 | 5.869 | 59.81 | 80.47 | 79.63
RP13,LLaMA-2-70B,QuIP,4-bit,,C4,Perplexity,5.869,FP16,5.709,0.16,absolute,False,measured,9,6 Experiments,Table 1,3.531 | 5.869 | 59.81 | 80.47 | 79.63
RP13,LLaMA-2-70B,QuIP,4-bit,,ARC-Easy,Accuracy,59.81,FP16,59.72,0.09,absolute,False,measured,9,6 Experiments,Table 1,3.531 | 5.869 | 59.81 | 80.47 | 79.63
RP13,LLaMA-2-70B,QuIP,4-bit,,PiQA,Accuracy,80.47,FP16,80.9,-0.43,absolute,False,measured,9,6 Experiments,Table 1,3.531 | 5.869 | 59.81 | 80.47 | 79.63
RP13,LLaMA-2-70B,QuIP,4-bit,,StoryCloze,Accuracy,79.63,FP16,79.95,-0.32,absolute,False,measured,9,6 Experiments,Table 1,3.531 | 5.869 | 59.81 | 80.47 | 79.63
RP13,LLaMA-2-70B,QuIP,3-bit,,WikiText-2,Perplexity,3.853,FP16,3.319,0.534,absolute,False,measured,9,6 Experiments,Table 1,3 | 4.907 | 7.099 | 54.38 | 78.56 | 77.72 | 3.853 | 6.135 | 59.81 | 80.25 | 79.31
RP13,LLaMA-2-70B,QuIP,3-bit,,C4,Perplexity,6.135,FP16,5.709,0.426,absolute,False,measured,9,6 Experiments,Table 1,3.853 | 6.135 | 59.81 | 80.25 | 79.31
RP13,LLaMA-2-70B,QuIP,3-bit,,ARC-Easy,Accuracy,59.81,FP16,59.72,0.09,absolute,False,measured,9,6 Experiments,Table 1,3.853 | 6.135 | 59.81 | 80.25 | 79.31
RP13,LLaMA-2-70B,QuIP,3-bit,,PiQA,Accuracy,80.25,FP16,80.9,-0.65,absolute,False,measured,9,6 Experiments,Table 1,3.853 | 6.135 | 59.81 | 80.25 | 79.31
RP13,LLaMA-2-70B,QuIP,3-bit,,StoryCloze,Accuracy,79.31,FP16,79.95,-0.64,absolute,False,measured,9,6 Experiments,Table 1,3.853 | 6.135 | 59.81 | 80.25 | 79.31
RP13,LLaMA-2-70B,QuIP,2-bit,,WikiText-2,Perplexity,6.326,FP16,3.319,3.007,absolute,True,measured,9,6 Experiments,Table 1,2 | 123.908 | 70.541 | 25.34 | 50.54 | 51.75 | **6.326** | **8.937** | **54.38** | **75.08** | **75.37**
RP13,LLaMA-2-70B,QuIP,2-bit,,C4,Perplexity,8.937,FP16,5.709,3.228,absolute,True,measured,9,6 Experiments,Table 1,**6.326** | **8.937** | **54.38** | **75.08** | **75.37**
RP13,LLaMA-2-70B,QuIP,2-bit,,ARC-Easy,Accuracy,54.38,FP16,59.72,-5.34,absolute,False,measured,9,6 Experiments,Table 1,**6.326** | **8.937** | **54.38** | **75.08** | **75.37**
RP13,LLaMA-2-70B,QuIP,2-bit,,PiQA,Accuracy,75.08,FP16,80.9,-5.82,absolute,False,measured,9,6 Experiments,Table 1,**6.326** | **8.937** | **54.38** | **75.08** | **75.37**
RP13,LLaMA-2-70B,QuIP,2-bit,,StoryCloze,Accuracy,75.37,FP16,79.95,-4.58,absolute,False,measured,9,6 Experiments,Table 1,**6.326** | **8.937** | **54.38** | **75.08** | **75.37**
RP13,OPT-30B,FP16,16-bit,,WikiText-2,Perplexity,9.56,,,,,False,measured,9,6 Experiments,Table 2,16 | 9.56 | 14.04 | 11.45 | 65.40 | 72.40
RP13,OPT-30B,FP16,16-bit,,PTB,Perplexity,14.04,,,,,False,measured,9,6 Experiments,Table 2,16 | 9.56 | 14.04 | 11.45 | 65.40 | 72.40
RP13,OPT-30B,FP16,16-bit,,C4,Perplexity,11.45,,,,,False,measured,9,6 Experiments,Table 2,16 | 9.56 | 14.04 | 11.45 | 65.40 | 72.40
RP13,OPT-30B,FP16,16-bit,,ARC-Easy,Accuracy,65.4,,,,,False,measured,9,6 Experiments,Table 2,16 | 9.56 | 14.04 | 11.45 | 65.40 | 72.40
RP13,OPT-30B,FP16,16-bit,,LAMBADA,Accuracy,72.4,,,,,False,measured,9,6 Experiments,Table 2,16 | 9.56 | 14.04 | 11.45 | 65.40 | 72.40
RP13,OPT-30B,OPTQ,4-bit,,WikiText-2,Perplexity,9.59,FP16,9.56,0.03,absolute,False,measured,9,6 Experiments,Table 2,4 | 9.59 | 14.22 | 11.56 | 64.77 | 72.39
RP13,OPT-30B,OPTQ,4-bit,,PTB,Perplexity,14.22,FP16,14.04,0.18,absolute,False,measured,9,6 Experiments,Table 2,4 | 9.59 | 14.22 | 11.56 | 64.77 | 72.39
RP13,OPT-30B,OPTQ,4-bit,,C4,Perplexity,11.56,FP16,11.45,0.11,absolute,False,measured,9,6 Experiments,Table 2,4 | 9.59 | 14.22 | 11.56 | 64.77 | 72.39
RP13,OPT-30B,OPTQ,3-bit,,WikiText-2,Perplexity,10.32,FP16,9.56,0.76,absolute,False,measured,9,6 Experiments,Table 2,3 | 10.32 | 15.36 | 12.23 | 60.19 | 68.89
RP13,OPT-30B,OPTQ,3-bit,,PTB,Perplexity,15.36,FP16,14.04,1.32,absolute,False,measured,9,6 Experiments,Table 2,3 | 10.32 | 15.36 | 12.23 | 60.19 | 68.89
RP13,OPT-30B,OPTQ,3-bit,,C4,Perplexity,12.23,FP16,11.45,0.78,absolute,False,measured,9,6 Experiments,Table 2,3 | 10.32 | 15.36 | 12.23 | 60.19 | 68.89
RP13,OPT-30B,OPTQ,2-bit,,WikiText-2,Perplexity,71.7,FP16,9.56,62.14,absolute,True,measured,9,6 Experiments,Table 2,2 | 71.70 | 88.19 | 29.59 | 42.47 | 25.77
RP13,OPT-30B,OPTQ,2-bit,,PTB,Perplexity,88.19,FP16,14.04,74.15,absolute,False,measured,9,6 Experiments,Table 2,2 | 71.70 | 88.19 | 29.59 | 42.47 | 25.77
