rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP18,LLaMA-1-13B,OmniQuant,2-bit,,WikiText2,Perplexity,13.21,GPTQ,5500.0,-5486.79,absolute,True,measured,3,1 Introduction,,"when LLaMA-13B is quantized into W2A16, OmniQuant achieves a perplexity of 13.21, while GPTQ incurs a significant increase in perplexity to 3832"
RP18,LLaMA-2-7B,OmniQuant,4-bit,,A100-40G,Quantization time (hours),1.6,,,,,True,measured,1,ABSTRACT,,the LLaMA-2 model family size 7-70B can be processed with OmniQuant on a single A100-40G GPU within 1-16 hours using 128 samples
RP18,LLaMA-2-70B,OmniQuant,4-bit,,A100-40G,Quantization time (hours),14.4,,,,,True,measured,17,A4 TRAINING TIME,Table A12,weight-activation ... 65B 14.4h
RP18,LLaMA-1-7B,RTN,2-bit,,WikiText2,Perplexity,110000.0,FP16,5.68,109994.32,absolute,False,measured,7,4.1 SETTINGS,Table 1,W2A16 RTN 1.1e5 6.8e4 2.4e4 2.2e4
RP18,LLaMA-1-13B,RTN,2-bit,,WikiText2,Perplexity,68000.0,FP16,5.09,67994.91,absolute,False,measured,7,4.1 SETTINGS,Table 1,W2A16 RTN 1.1e5 6.8e4 2.4e4
RP18,LLaMA-1-30B,RTN,2-bit,,WikiText2,Perplexity,24000.0,FP16,4.1,23995.9,absolute,False,measured,7,4.1 SETTINGS,Table 1,W2A16 RTN ... 2.4e4 2.2e4
RP18,LLaMA-1-65B,RTN,2-bit,,WikiText2,Perplexity,22000.0,FP16,3.53,21996.47,absolute,False,measured,7,4.1 SETTINGS,Table 1,W2A16 RTN ... 2.2e4 3.8e4
RP18,LLaMA-2-7B,RTN,2-bit,,WikiText2,Perplexity,38000.0,FP16,5.47,37994.53,absolute,False,measured,7,4.1 SETTINGS,Table 1,W2A16 RTN ... 3.8e4 5.6e4 2.0e4
RP18,LLaMA-2-13B,RTN,2-bit,,WikiText2,Perplexity,56000.0,FP16,4.88,55995.12,absolute,False,measured,7,4.1 SETTINGS,Table 1,W2A16 RTN ... 5.6e4 2.0e4
RP18,LLaMA-2-70B,RTN,2-bit,,WikiText2,Perplexity,20000.0,FP16,3.31,19996.69,absolute,False,measured,7,4.1 SETTINGS,Table 1,W2A16 RTN ... 2.0e4
