rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP42,LLaMA2-7B,DuQuant,4-bit,,WikiText2,Perplexity,6.28,FP16,5.47,0.81,absolute,True,measured,7,4 Experiment,Table 1,DuQuant | **6.40** | **5.65** | **4.72** | **4.13** | **6.28** | **5.42** | **3.79**
RP42,LLaMA2-7B,DuQuant+LWC,4-bit,,WikiText2,Perplexity,6.08,FP16,5.47,0.61,absolute,True,measured,2,1 Introduction,Table 1,only a 0.61 increase in perplexity and a 2.71% drop in accuracy compared to the FP16 model
RP42,LLaMA2-7B,SmoothQuant,4-bit,,WikiText2,Perplexity,83.12,FP16,5.47,77.65,absolute,False,measured,7,4 Experiment,Table 1,W4A4 | SmoothQuant | 25.25 | 40.05 | 192.40 | 275.53 | 83.12 | 35.88 | 26.01
RP42,LLaMA2-7B,OmniQuant,4-bit,,WikiText2,Perplexity,14.26,FP16,5.47,8.79,absolute,False,measured,7,4 Experiment,Table 1,OmniQuant | 11.26 | 10.87 | 10.33 | 9.17 | 14.26 | 12.30 | NaN
RP42,LLaMA2-7B,QLLM,4-bit,,WikiText2,Perplexity,11.75,FP16,5.47,6.28,absolute,False,measured,7,4 Experiment,Table 1,QLLM | 9.65 | 8.41 | 8.37 | 6.87 | 11.75 | 9.09 | 7.00
RP42,LLaMA2-7B,Atom,4-bit,,WikiText2,Perplexity,8.4,FP16,5.47,2.93,absolute,False,measured,7,4 Experiment,Table 1,Atom | 8.15 | 7.43 | 6.52 | 5.14 | 8.40 | 6.96 | NaN
RP42,LLaMA2-13B,DuQuant,4-bit,,WikiText2,Perplexity,5.42,FP16,4.88,0.54,absolute,False,measured,7,4 Experiment,Table 1,DuQuant | **6.40** | **5.65** | **4.72** | **4.13** | **6.28** | **5.42** | **3.79**
RP42,LLaMA2-70B,DuQuant,4-bit,,WikiText2,Perplexity,3.79,FP16,3.31,0.48,absolute,False,measured,7,4 Experiment,Table 1,DuQuant | **6.40** | **5.65** | **4.72** | **4.13** | **6.28** | **5.42** | **3.79**
RP42,LLaMA2-70B,DuQuant+LWC,4-bit,,WikiText2,Perplexity,3.76,FP16,3.31,0.45,absolute,False,measured,7,4 Experiment,Table 1,DuQuant_{LWC} | **6.18** | **5.47** | **4.55** | **3.93** | **6.08** | **5.33** | **3.76**
RP42,LLaMA1-7B,DuQuant,4-bit,,WikiText2,Perplexity,6.4,FP16,5.68,0.72,absolute,False,measured,7,4 Experiment,Table 1,DuQuant | **6.40** | **5.65** | **4.72** | **4.13** | **6.28** | **5.42** | **3.79**
