rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP15,OPT-1.3B,FP16,16-bit,,WikiText-2,Perplexity,14.62,,,,,False,measured,4,Analyzing the quantization error.,Table 1,OPT-1.3B | 14.62 | 119.00 | 25.03 | 16.91 | 16.68
RP15,OPT-1.3B,RTN,3-bit,g128,WikiText-2,Perplexity,119.0,FP16,14.62,104.38,absolute,False,measured,4,Analyzing the quantization error.,Table 1,OPT-1.3B | 14.62 | 119.00 | 25.03
RP15,OPT-1.3B,FP16% (based on act.) 0.1%,3-bit,g128,WikiText-2,Perplexity,25.03,FP16,14.62,10.41,absolute,False,measured,4,Analyzing the quantization error.,Table 1,OPT-1.3B | 14.62 | 119.00 | 25.03 | 16.91 | 16.68
RP15,OPT-1.3B,FP16% (based on act.) 1%,3-bit,g128,WikiText-2,Perplexity,16.91,FP16,14.62,2.29,absolute,False,measured,4,Analyzing the quantization error.,Table 1,OPT-1.3B | 14.62 | 119.00 | 25.03 | 16.91 | 16.68
RP15,OPT-1.3B,FP16% (based on act.) 3%,3-bit,g128,WikiText-2,Perplexity,16.68,FP16,14.62,2.06,absolute,False,measured,4,Analyzing the quantization error.,Table 1,OPT-1.3B | 14.62 | 119.00 | 25.03 | 16.91 | 16.68
RP15,OPT-1.3B,FP16% (based on W) 0.1%,3-bit,g128,WikiText-2,Perplexity,108.71,FP16,14.62,94.09,absolute,False,measured,4,Analyzing the quantization error.,Table 1,108.71 | 98.55 | 98.08
RP15,OPT-1.3B,FP16% (based on W) 1%,3-bit,g128,WikiText-2,Perplexity,98.55,FP16,14.62,83.93,absolute,False,measured,4,Analyzing the quantization error.,Table 1,108.71 | 98.55 | 98.08
RP15,OPT-1.3B,FP16% (based on W) 3%,3-bit,g128,WikiText-2,Perplexity,98.08,FP16,14.62,83.46,absolute,False,measured,4,Analyzing the quantization error.,Table 1,108.71 | 98.55 | 98.08
RP15,OPT-1.3B,FP16% (random) 0.1%,3-bit,g128,WikiText-2,Perplexity,119.76,FP16,14.62,105.14,absolute,False,measured,4,Analyzing the quantization error.,Table 1,119.76 | 109.38 | 61.49
RP15,OPT-1.3B,FP16% (random) 1%,3-bit,g128,WikiText-2,Perplexity,109.38,FP16,14.62,94.76,absolute,False,measured,4,Analyzing the quantization error.,Table 1,119.76 | 109.38 | 61.49
RP15,OPT-1.3B,FP16% (random) 3%,3-bit,g128,WikiText-2,Perplexity,61.49,FP16,14.62,46.87,absolute,False,measured,4,Analyzing the quantization error.,Table 1,119.76 | 109.38 | 61.49
RP15,OPT-6.7B,FP16,16-bit,,WikiText-2,Perplexity,10.86,,,,,False,measured,4,Analyzing the quantization error.,Table 1,OPT-6.7B | 10.86 | 23.54 | 11.58
RP15,OPT-6.7B,RTN,3-bit,g128,WikiText-2,Perplexity,23.54,FP16,10.86,12.68,absolute,False,measured,4,Analyzing the quantization error.,Table 1,OPT-6.7B | 10.86 | 23.54 | 11.58
RP15,OPT-6.7B,FP16% (based on act.) 0.1%,3-bit,g128,WikiText-2,Perplexity,11.58,FP16,10.86,0.72,absolute,False,measured,4,Analyzing the quantization error.,Table 1,OPT-6.7B | 10.86 | 23.54 | 11.58 | 11.39 | 11.36
RP15,OPT-6.7B,FP16% (based on act.) 1%,3-bit,g128,WikiText-2,Perplexity,11.39,FP16,10.86,0.53,absolute,False,measured,4,Analyzing the quantization error.,Table 1,11.58 | 11.39 | 11.36
RP15,OPT-6.7B,FP16% (based on act.) 3%,3-bit,g128,WikiText-2,Perplexity,11.36,FP16,10.86,0.5,absolute,False,measured,4,Analyzing the quantization error.,Table 1,11.58 | 11.39 | 11.36
RP15,OPT-13B,FP16,16-bit,,WikiText-2,Perplexity,10.13,,,,,False,measured,4,Analyzing the quantization error.,Table 1,OPT-13B | 10.13 | 46.04 | 10.51
RP15,OPT-13B,RTN,3-bit,g128,WikiText-2,Perplexity,46.04,FP16,10.13,35.91,absolute,False,measured,4,Analyzing the quantization error.,Table 1,OPT-13B | 10.13 | 46.04 | 10.51
RP15,OPT-13B,FP16% (based on act.) 0.1%,3-bit,g128,WikiText-2,Perplexity,10.51,FP16,10.13,0.38,absolute,False,measured,4,Analyzing the quantization error.,Table 1,10.13 | 46.04 | 10.51 | 10.43 | 10.42
RP15,OPT-13B,FP16% (based on act.) 1%,3-bit,g128,WikiText-2,Perplexity,10.43,FP16,10.13,0.3,absolute,False,measured,4,Analyzing the quantization error.,Table 1,10.51 | 10.43 | 10.42
RP15,OPT-13B,FP16% (based on act.) 3%,3-bit,g128,WikiText-2,Perplexity,10.42,FP16,10.13,0.29,absolute,False,measured,4,Analyzing the quantization error.,Table 1,10.51 | 10.43 | 10.42
RP15,OPT-6.7B,Scaled-RTN s=1.25,3-bit,g128,WikiText-2,Perplexity,12.87,RTN (s=1),23.54,-10.67,absolute,False,measured,4,Analyzing the quantization error.,Table 2,Wiki-2 PPL | 23.54 | 12.87 | 12.48 | 11.92 | 12.36
RP15,OPT-6.7B,Scaled-RTN s=1.5,3-bit,g128,WikiText-2,Perplexity,12.48,RTN (s=1),23.54,-11.06,absolute,False,measured,4,Analyzing the quantization error.,Table 2,Wiki-2 PPL | 23.54 | 12.87 | 12.48 | 11.92 | 12.36
RP15,OPT-6.7B,Scaled-RTN s=2,3-bit,g128,WikiText-2,Perplexity,11.92,RTN (s=1),23.54,-11.62,absolute,False,measured,4,Analyzing the quantization error.,Table 2,the perplexity improves from 23.54 for s = 1 (simply RTN) to 11.92 for s = 2
RP15,OPT-6.7B,Scaled-RTN s=4,3-bit,g128,WikiText-2,Perplexity,12.36,RTN (s=1),23.54,-11.18,absolute,False,measured,4,Analyzing the quantization error.,Table 2,Wiki-2 PPL | 23.54 | 12.87 | 12.48 | 11.92 | 12.36
RP15,OPT-2.7B,FP16,16-bit,,WikiText-2,Perplexity,12.47,,,,,False,measured,4,Analyzing the quantization error.,Table 3,FP16 | 14.62 | 12.47 | 10.86 | 10.13 | 9.56
RP15,OPT-30B,FP16,16-bit,,WikiText-2,Perplexity,9.56,,,,,False,measured,4,Analyzing the quantization error.,Table 3,FP16 | 14.62 | 12.47 | 10.86 | 10.13 | 9.56
RP15,OPT-1.3B,RTN (Table 3),3-bit,g128,WikiText-2,Perplexity,119.47,FP16,14.62,104.85,absolute,False,measured,4,Analyzing the quantization error.,Table 3,RTN | 119.47 | 298.00 | 23.54 | 46.04 | 18.80
RP15,OPT-2.7B,RTN,3-bit,g128,WikiText-2,Perplexity,298.0,FP16,12.47,285.53,absolute,False,measured,4,Analyzing the quantization error.,Table 3,RTN | 119.47 | 298.00 | 23.54 | 46.04 | 18.80
RP15,OPT-30B,RTN,3-bit,g128,WikiText-2,Perplexity,18.8,FP16,9.56,9.24,absolute,False,measured,4,Analyzing the quantization error.,Table 3,RTN | 119.47 | 298.00 | 23.54 | 46.04 | 18.80
