rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP08,MoE-1T,DeepSpeed-Inference,16-bit,,A100 40GB,Latency reduction (x_factor),7.3,PyTorch-MoE (state-of-the-art),1.0,6.3,x_factor,True,measured,1,Abstract,,DeepSpeed Inference reduces latency by up to 7.3× over the state-of-the-art for latency oriented scenarios
RP08,GPT-3 175B,DeepSpeed-Inference,16-bit,,A100 40GB,Throughput improvement (x_factor),1.5,FasterTransformer,1.0,0.5,x_factor,True,measured,1,Abstract,,increases throughput by over 1.5x for throughput oriented scenarios
RP08,MT-NLG 530B,ZeRO-Inference,16-bit,,A6000 48GB,Model scale vs GPU-only (x_factor),25.0,GPU-only solution,1.0,24.0,x_factor,True,measured,1,Abstract,,"It can inference 25× larger models than with GPU-only solutions, while delivering a high throughput of 84 TFLOPS (over 50% of A6000 peak)."
RP08,MT-NLG 530B,ZeRO-Inference,16-bit,,A6000 48GB,Compute throughput (TFLOPS),84.0,A6000 theoretical peak,158.4,-74.4,absolute,True,measured,1,Abstract,,delivering a high throughput of 84 TFLOPS (over 50% of A6000 peak).
RP08,Dense up to 175B,DeepSpeed-Transformer,16-bit,,A100 40GB,Latency reduction (x_factor),1.9,FasterTransformer,1.0,0.9,x_factor,True,measured,2,I. INTRODUCTION,,DeepSpeed Transformer shows latency reduction over state-of-the-art of up to 1.9× for dense models (up to 175B parameters)
RP08,MoE-1T,DeepSpeed-MoE,16-bit,,A100 40GB,Latency reduction for sparse model (x_factor),7.2,PyTorch-MoE,1.0,6.2,x_factor,True,measured,2,I. INTRODUCTION,,"7.2× for sparse models (a 1T model under 25 ms), while scaling to 256 GPUs at 33% peak memory bandwidth utilization"
RP08,MoE-1T,DeepSpeed-MoE,16-bit,,A100 40GB (256 GPUs),Per-token latency (ms),25.0,,,,,True,measured,2,I. INTRODUCTION,,"7.2× for sparse models (a 1T model under 25 ms), while scaling to 256 GPUs"
RP08,MoE-1T,DeepSpeed-MoE,16-bit,,A100 40GB (256 GPUs),Peak memory bandwidth utilization (%),33.0,,,,,False,measured,2,I. INTRODUCTION,,"scaling to 256 GPUs at 33% peak memory bandwidth utilization, an unprecedented scale for inference"
RP08,Dense up to 175B,DeepSpeed-Transformer,16-bit,,A100 40GB,Throughput gain (x_factor),1.5,FasterTransformer,1.0,0.5,x_factor,False,measured,2,I. INTRODUCTION,,DeepSpeed Transformer demonstrates over 1.5× gain over state-of-the-art
RP08,MT-NLG 530B,ZeRO-Inference,16-bit,,A6000 48GB,Hardware peak utilization (%),50.0,,,,,False,measured,2,I. INTRODUCTION,,ZeRO-Inference can support inference with 25× larger models than with GPU only solution while achieving over 50% of peak hardware performance
