rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP05,Chance,Chance,,,HellaSwag,Accuracy,25.0,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1,Chance | 25.0
RP05,fastText,fastText,,,HellaSwag,Accuracy,30.9,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Overall Val),fastText | 30.9 | 31.6
RP05,fastText,fastText,,,HellaSwag,Accuracy,31.6,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Overall Test),fastText | 30.9 | 31.6
RP05,fastText,fastText,,,HellaSwag In-Domain,Accuracy,33.8,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (In-Domain Val),fastText | 30.9 | 31.6 | 33.8 | 32.9
RP05,fastText,fastText,,,HellaSwag In-Domain,Accuracy,32.9,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (In-Domain Test),fastText | 30.9 | 31.6 | 33.8 | 32.9
RP05,fastText,fastText,,,HellaSwag Zero-Shot,Accuracy,28.0,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Zero-Shot Val),fastText | ... | 28.0 | 30.2
RP05,fastText,fastText,,,HellaSwag Zero-Shot,Accuracy,30.2,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Zero-Shot Test),fastText | ... | 28.0 | 30.2
RP05,fastText,fastText,,,ActivityNet,Accuracy,27.7,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (ActivityNet Val),fastText | ... | 27.7 | 28.4
RP05,fastText,fastText,,,ActivityNet,Accuracy,28.4,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (ActivityNet Test),fastText | ... | 27.7 | 28.4
RP05,fastText,fastText,,,WikiHow,Accuracy,32.4,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (WikiHow Val),fastText | ... | 32.4 | 33.3
RP05,fastText,fastText,,,WikiHow,Accuracy,33.3,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (WikiHow Test),fastText | ... | 32.4 | 33.3
RP05,LSTM+GloVe,LSTM+GloVe,,,HellaSwag,Accuracy,31.9,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Overall Val),LSTM+GloVe | 31.9 | 31.7
RP05,LSTM+GloVe,LSTM+GloVe,,,HellaSwag,Accuracy,31.7,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Overall Test),LSTM+GloVe | 31.9 | 31.7
RP05,LSTM+GloVe,LSTM+GloVe,,,HellaSwag In-Domain,Accuracy,34.3,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (In-Domain Val),LSTM+GloVe | 31.9 | 31.7 | 34.3 | 32.9
RP05,LSTM+GloVe,LSTM+GloVe,,,HellaSwag In-Domain,Accuracy,32.9,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (In-Domain Test),LSTM+GloVe | 31.9 | 31.7 | 34.3 | 32.9
RP05,LSTM+GloVe,LSTM+GloVe,,,HellaSwag Zero-Shot,Accuracy,29.5,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Zero-Shot Val),LSTM+GloVe | ... | 29.5 | 30.4
RP05,LSTM+GloVe,LSTM+GloVe,,,HellaSwag Zero-Shot,Accuracy,30.4,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Zero-Shot Test),LSTM+GloVe | ... | 29.5 | 30.4
RP05,LSTM+GloVe,LSTM+GloVe,,,ActivityNet,Accuracy,34.3,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (ActivityNet Val),LSTM+GloVe | ... | 34.3 | 33.8
RP05,LSTM+GloVe,LSTM+GloVe,,,ActivityNet,Accuracy,33.8,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (ActivityNet Test),LSTM+GloVe | ... | 34.3 | 33.8
RP05,LSTM+GloVe,LSTM+GloVe,,,WikiHow,Accuracy,30.7,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (WikiHow Val),LSTM+GloVe | ... | 30.7 | 30.5
RP05,LSTM+GloVe,LSTM+GloVe,,,WikiHow,Accuracy,30.5,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (WikiHow Test),LSTM+GloVe | ... | 30.7 | 30.5
RP05,LSTM+ELMo,LSTM+ELMo,,,HellaSwag,Accuracy,31.7,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Overall Val),LSTM+ELMo | 31.7 | 31.4
RP05,LSTM+ELMo,LSTM+ELMo,,,HellaSwag,Accuracy,31.4,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Overall Test),LSTM+ELMo | 31.7 | 31.4
RP05,LSTM+ELMo,LSTM+ELMo,,,HellaSwag In-Domain,Accuracy,33.2,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (In-Domain Val),LSTM+ELMo | 31.7 | 31.4 | 33.2 | 32.8
RP05,LSTM+ELMo,LSTM+ELMo,,,HellaSwag In-Domain,Accuracy,32.8,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (In-Domain Test),LSTM+ELMo | 31.7 | 31.4 | 33.2 | 32.8
RP05,LSTM+ELMo,LSTM+ELMo,,,HellaSwag Zero-Shot,Accuracy,30.4,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Zero-Shot Val),LSTM+ELMo | ... | 30.4 | 30.0
RP05,LSTM+ELMo,LSTM+ELMo,,,HellaSwag Zero-Shot,Accuracy,30.0,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Zero-Shot Test),LSTM+ELMo | ... | 30.4 | 30.0
RP05,LSTM+ELMo,LSTM+ELMo,,,ActivityNet,Accuracy,33.8,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (ActivityNet Val),LSTM+ELMo | ... | 33.8 | 33.3
RP05,LSTM+ELMo,LSTM+ELMo,,,ActivityNet,Accuracy,33.3,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (ActivityNet Test),LSTM+ELMo | ... | 33.8 | 33.3
RP05,LSTM+ELMo,LSTM+ELMo,,,WikiHow,Accuracy,30.8,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (WikiHow Val),LSTM+ELMo | ... | 30.8 | 30.4
RP05,LSTM+ELMo,LSTM+ELMo,,,WikiHow,Accuracy,30.4,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (WikiHow Test),LSTM+ELMo | ... | 30.8 | 30.4
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,HellaSwag,Accuracy,35.9,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Overall Val),LSTM+BERT-Base | 35.9 | 36.2
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,HellaSwag,Accuracy,36.2,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Overall Test),LSTM+BERT-Base | 35.9 | 36.2
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,HellaSwag In-Domain,Accuracy,38.7,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (In-Domain Val),LSTM+BERT-Base | 35.9 | 36.2 | 38.7 | 38.2
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,HellaSwag In-Domain,Accuracy,38.2,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (In-Domain Test),LSTM+BERT-Base | 35.9 | 36.2 | 38.7 | 38.2
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,HellaSwag Zero-Shot,Accuracy,33.2,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Zero-Shot Val),LSTM+BERT-Base | ... | 33.2 | 34.1
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,HellaSwag Zero-Shot,Accuracy,34.1,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (Zero-Shot Test),LSTM+BERT-Base | ... | 33.2 | 34.1
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,ActivityNet,Accuracy,40.5,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (ActivityNet Val),LSTM+BERT-Base | ... | 40.5 | 40.5
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,ActivityNet,Accuracy,40.5,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (ActivityNet Test),LSTM+BERT-Base | ... | 40.5 | 40.5
RP05,LSTM+BERT-Base,LSTM+BERT-Base,,,WikiHow,Accuracy,33.7,,,,,False,measured,6,4.4 Zero-shot categories for evaluation,Table 1 (WikiHow Val),LSTM+BERT-Base | ... | 33.7 | 33.8
