rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP29,LLAMA2-7B,QUIK-4B,4-bit,,WikiText-2,Perplexity,8.87,FP16,5.47,3.4,absolute,False,measured,8,5.2 Performance Analysis,Table 1,QUIK-4B | GPTQ | 256 | 8.87 | 7.78 | 6.91
RP29,LLAMA2-13B,QUIK-4B,4-bit,,WikiText-2,Perplexity,7.78,FP16,4.88,2.9,absolute,False,measured,8,5.2 Performance Analysis,Table 1,QUIK-4B | GPTQ | 256 | 8.87 | 7.78 | 6.91
RP29,LLAMA2-70B,QUIK-4B,4-bit,,WikiText-2,Perplexity,6.91,FP16,3.32,3.59,absolute,False,measured,8,5.2 Performance Analysis,Table 1,QUIK-4B | GPTQ | 256 | 8.87 | 7.78 | 6.91
RP29,LLAMA2-7B,QuaRot,4-bit,,WikiText-2,Perplexity,6.1,FP16,5.47,0.63,absolute,True,measured,8,5.2 Performance Analysis,Table 1,QuaRot | GPTQ | 0 | **6.10** | **5.40** | **3.79**
RP29,LLAMA2-13B,QuaRot,4-bit,,WikiText-2,Perplexity,5.4,FP16,4.88,0.52,absolute,False,measured,8,5.2 Performance Analysis,Table 1,QuaRot | GPTQ | 0 | **6.10** | **5.40** | **3.79**
RP29,LLAMA2-70B,QuaRot,4-bit,,WikiText-2,Perplexity,3.79,FP16,3.32,0.47,absolute,True,measured,8,5.2 Performance Analysis,Table 1,QuaRot | GPTQ | 0 | **6.10** | **5.40** | **3.79**
RP29,LLAMA2-7B,Atom-128G,4-bit,g128,WikiText-2,Perplexity,6.03,FP16,5.47,0.56,absolute,False,measured,8,5.2 Performance Analysis,Table 1,Atom-128G | GPTQ-128G | 128 | 6.03 | **5.26** | -
RP29,LLAMA2-13B,Atom-128G,4-bit,g128,WikiText-2,Perplexity,5.26,FP16,4.88,0.38,absolute,False,measured,8,5.2 Performance Analysis,Table 1,Atom-128G | GPTQ-128G | 128 | 6.03 | **5.26** | -
RP29,LLAMA2-7B,QuaRot-128G,4-bit,g128,WikiText-2,Perplexity,5.93,FP16,5.47,0.46,absolute,False,measured,8,5.2 Performance Analysis,Table 1,QuaRot-128G | 0 | **5.93** | **5.26** | **3.61**
RP29,LLAMA2-13B,QuaRot-128G,4-bit,g128,WikiText-2,Perplexity,5.26,FP16,4.88,0.38,absolute,False,measured,8,5.2 Performance Analysis,Table 1,QuaRot-128G | 0 | **5.93** | **5.26** | **3.61**
