rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP41,TÜLU-2-13B,LLM.int8(),8-bit,,MMLU,Accuracy,56.7,TÜLU-2-7B FP16,55.8,0.9,absolute,True,measured,6,4 Degeneration Harm & Representational Harms,prose,"The 50% quantized TÜLU-2-13B model with LLM.int8() achieves 56.7% and 55.6% on MMLU and TRUTH-FULQA datasets, compared to the original TÜLU-2-7B model's 55.8% and 32.3%."
RP41,TÜLU-2-13B,LLM.int8(),8-bit,,TruthfulQA,% (Information and Truthful),55.6,TÜLU-2-7B FP16,32.3,23.3,absolute,True,measured,6,4 Degeneration Harm & Representational Harms,prose,The 50% quantized TÜLU-2-13B model with LLM.int8() achieves 56.7% and 55.6% on MMLU and TRUTH-FULQA datasets
RP41,LLAMA-2-13B,LLM.int8(),8-bit,,WikiText-2,Perplexity,4.92,LLAMA-2-7B FP16,5.47,-0.55,absolute,True,measured,6,4 Degeneration Harm & Representational Harms,Table 27,50% quantized LLAMA-2-13B model achieves 4.92 perplexity on WIKITEXT-2 compared to LLAMA-2-7B's 5.47.
RP41,TÜLU-2-13B,GBLM (50% pruning),,,MMLU,Accuracy,51.3,TÜLU-2-13B FP16,,,,True,measured,6,4 Degeneration Harm & Representational Harms,prose,"50% pruned TÜLU-2-13B with GBLM pruning only achieves 51.3% and 44.4% on MMLU and TRUTH-FULQA, respectively."
RP41,TÜLU-2-13B,GBLM (50% pruning),,,TruthfulQA,% (Information and Truthful),44.4,TÜLU-2-13B FP16,56.8,-12.4,absolute,True,measured,6,4 Degeneration Harm & Representational Harms,prose,"50% pruned TÜLU-2-13B with GBLM pruning only achieves 51.3% and 44.4% on MMLU and TRUTH-FULQA, respectively."
RP41,LLAMA-2-7B,FP16,16-bit,,WikiText-2,Perplexity,5.47,,,,,False,measured,33,D.3 Full Results on Language Modeling Evaluation,Table 24,LLAMA-2-7B | 5.47 | 6.68 | 8.74 | 11.70 | 2.49 | 5.61 | 5.85 | 9.23 | 29.68 | 20.22
RP41,LLAMA-2-13B,FP16,16-bit,,WikiText-2,Perplexity,4.88,,,,,False,measured,33,D.3 Full Results on Language Modeling Evaluation,Table 24,LLAMA-2-13B | 4.88 | 6.12 | 8.10 | 10.91 | 2.36 | 5.17 | 5.54 | 8.55 | 27.37 | 18.99
RP41,TÜLU-2-7B,FP16,16-bit,,WikiText-2,Perplexity,6.0,,,,,False,measured,33,D.3 Full Results on Language Modeling Evaluation,Table 24,TÜLU-2-7B | 6.00 | 7.45 | 9.78 | 12.93 | 2.74 | 6.17 | 6.51 | 10.24 | 35.13 | 23.20
RP41,TÜLU-2-13B,FP16,16-bit,,WikiText-2,Perplexity,5.34,,,,,False,measured,33,D.3 Full Results on Language Modeling Evaluation,Table 24,TÜLU-2-13B | 5.34 | 6.71 | 8.91 | 11.89 | 2.59 | 5.61 | 6.06 | 9.32 | 31.49 | 21.49
RP41,LLAMA-2-7B,LLM.int8(),8-bit,,WikiText-2,Perplexity,5.5,FP16,5.47,0.03,absolute,False,measured,34,D.3 Full Results on Language Modeling Evaluation,Table 25,LLM.int8() | - | 50% | 5.50 | 6.71 | 8.79 | 11.76 | 2.50 | 5.64
