rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP40,Guanaco-65B,QLoRA-NF4,4-bit,blocksize=64,Vicuna,Performance vs ChatGPT (%),99.3,ChatGPT,100.0,-0.7,absolute,True,measured,1,Abstract,Abstract / Table 6,"outperforms all previous openly released models on the Vicuna benchmark, reaching 99.3% of the performance level of ChatGPT while only requiring 24 hours of finetuning on a single GPU"
RP40,Guanaco-65B,QLoRA-NF4,4-bit,blocksize=64,65B LLaMA finetuning,GPU Memory Required (GB),48,16-bit full finetuning,780,-732,absolute,True,measured,2,1 Introduction,Introduction prose,QLORA reduces the average memory requirements of finetuning a 65B parameter model from >780GB of GPU memory to <48GB without degrading the runtime or predictive performance
RP40,OPT/BLOOM/LLaMA/Pythia 125M-13B,NF4+DQ,4-bit,blocksize=64,Pile Common Crawl,Mean Perplexity,27.41,Int4,34.34,-6.93,absolute,True,measured,7,4 QLoRA vs. Standard Finetuning,Table 2,NFloat4 + DQ | 27.41
RP40,OPT/BLOOM/LLaMA/Pythia 125M-13B,Int4,4-bit,,Pile Common Crawl,Mean Perplexity,34.34,NF4+DQ,27.41,6.93,absolute,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 2,Int4 | 34.34
RP40,OPT/BLOOM/LLaMA/Pythia 125M-13B,Float4 (E2M1),4-bit,,Pile Common Crawl,Mean Perplexity,31.07,NF4+DQ,27.41,3.66,absolute,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 2,Float4 (E2M1) | 31.07
RP40,OPT/BLOOM/LLaMA/Pythia 125M-13B,Float4 (E3M0),4-bit,,Pile Common Crawl,Mean Perplexity,29.48,NF4+DQ,27.41,2.07,absolute,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 2,Float4 (E3M0) | 29.48
RP40,RoBERTa-large,BF16 full finetuning,16-bit,,GLUE,Accuracy,88.6,,,,,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 3,BF16 | 88.6
RP40,RoBERTa-large,QLoRA-NF4+DQ,4-bit,blocksize=64,GLUE,Accuracy,88.8,BF16,88.6,0.2,absolute,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 3,LoRA BF16 | 88.8
RP40,RoBERTa-large,QLoRA-Int8,8-bit,,GLUE,Accuracy,88.8,BF16,88.6,0.2,absolute,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 3,QLORA Int8 | 88.8
RP40,RoBERTa-large,QLoRA-FP4,4-bit,blocksize=64,GLUE,Accuracy,88.6,BF16,88.6,0.0,absolute,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 3,QLORA FP4 | 88.6
RP40,T5-80M,BF16 full finetuning,16-bit,,Super-NaturalInstructions,RougeL,40.1,,,,,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 3,BF16 | 88.6 | 40.1
RP40,T5-80M,QLoRA-NF4+DQ,4-bit,blocksize=64,Super-NaturalInstructions,RougeL,40.4,BF16,40.1,0.3,absolute,False,measured,7,4 QLoRA vs. Standard Finetuning,Table 3,QLORA NF4 + DQ | - | 40.4
