rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP24,LLaMA-2-7B,FP16,16-bit,,CrowSPairs,Stereotype score (%),65,,,,,False,measured,7,(a) CrowSPairs,Table 2a,LLaMA-2 | 65 | ↓7 60 | ↓3 63 | ↓2 64 | ↑2 66 | ↓1 64
RP24,LLaMA-2-7B,Wanda-Structured,,2:4,CrowSPairs,Stereotype score (%),60,FP16,65,-5,absolute,False,measured,7,(a) CrowSPairs,Table 2a,LLaMA-2 | 65 | ↓7 60
RP24,LLaMA-2-7B,Wanda-Unstructured,,50% sparsity,CrowSPairs,Stereotype score (%),63,FP16,65,-2,absolute,False,measured,7,(a) CrowSPairs,Table 2a,LLaMA-2 | 65 | ... ↓3 63
RP24,LLaMA-2-7B,AWQ,4-bit,,CrowSPairs,Stereotype score (%),64,FP16,65,-1,absolute,False,measured,7,(a) CrowSPairs,Table 2a,LLaMA-2 | 65 | ... ↓2 64
RP24,LLaMA-2-7B,Bitsandbytes-INT4,4-bit,,CrowSPairs,Stereotype score (%),66,FP16,65,1,absolute,False,measured,7,(a) CrowSPairs,Table 2a,LLaMA-2 | 65 | ... ↑2 66
RP24,LLaMA-2-7B,Bitsandbytes-INT8,8-bit,,CrowSPairs,Stereotype score (%),64,FP16,65,-1,absolute,False,measured,7,(a) CrowSPairs,Table 2a,LLaMA-2 | 65 | ... ↓1 64
RP24,Mistral-7B-v0.3,FP16,16-bit,,CrowSPairs,Stereotype score (%),68,,,,,False,measured,7,(a) CrowSPairs,Table 2a,Mistral | 68 | ↓2 66 | 68 | ↓1 67 | ↑1 69 | 68
RP24,Mistral-7B-v0.3,Wanda-Structured,,2:4,CrowSPairs,Stereotype score (%),66,FP16,68,-2,absolute,False,measured,7,(a) CrowSPairs,Table 2a,Mistral | 68 | ↓2 66
RP24,Mistral-7B-v0.3,Wanda-Unstructured,,50% sparsity,CrowSPairs,Stereotype score (%),68,FP16,68,0,absolute,False,measured,7,(a) CrowSPairs,Table 2a,Mistral | 68 | ... 68
RP24,Mistral-7B-v0.3,AWQ,4-bit,,CrowSPairs,Stereotype score (%),67,FP16,68,-1,absolute,False,measured,7,(a) CrowSPairs,Table 2a,Mistral | 68 | ... ↓1 67
RP24,Mistral-7B-v0.3,Bitsandbytes-INT4,4-bit,,CrowSPairs,Stereotype score (%),69,FP16,68,1,absolute,False,measured,7,(a) CrowSPairs,Table 2a,Mistral | 68 | ... ↑1 69
