rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP20,Llama-3-8B,Llama-3-Instruct,,,MMLU (5-shot),Accuracy,69.4,,,,,True,measured,3,1 Introduction,Table 2,MMLU (5-shot) | 69.4 | 72.3 | 61.1 | 83.6
RP20,Llama-3-70B,Llama-3-Instruct,,,MMLU (5-shot),Accuracy,83.6,,,,,True,measured,3,1 Introduction,Table 2,MMLU (5-shot) | 69.4 | 72.3 | 61.1 | 83.6
RP20,Llama-3-405B,Llama-3-Instruct,,,MMLU (5-shot),Accuracy,87.3,,,,,True,measured,3,1 Introduction,Table 2,Llama 3 405B | ... | 87.3
RP20,Gemma-2-9B,Gemma-2,,,MMLU (5-shot),Accuracy,72.3,,,,,False,measured,3,1 Introduction,Table 2,Gemma 2 9B | ... | 72.3
RP20,Mistral-7B,Mistral,,,MMLU (5-shot),Accuracy,61.1,,,,,False,measured,3,1 Introduction,Table 2,Mistral 7B | ... | 61.1
RP20,Mixtral-8x22B,Mixtral,,,MMLU (5-shot),Accuracy,76.9,,,,,False,measured,3,1 Introduction,Table 2,Mixtral 8x22B | ... | 76.9
RP20,Llama-3-8B,Llama-3-Instruct,,,"MMLU (0-shot, CoT)",Accuracy,73.0,,,,,False,measured,3,1 Introduction,Table 2,"MMLU (0-shot, CoT) | 73.0"
RP20,Llama-3-70B,Llama-3-Instruct,,,"MMLU (0-shot, CoT)",Accuracy,86.0,,,,,False,measured,3,1 Introduction,Table 2,"MMLU (0-shot, CoT) | ... | 86.0"
RP20,Llama-3-405B,Llama-3-Instruct,,,"MMLU (0-shot, CoT)",Accuracy,88.6,,,,,False,measured,3,1 Introduction,Table 2,Llama 3 405B | ... | 88.6
RP20,Llama-3-8B,Llama-3-Instruct,,,"MMLU-Pro (5-shot, CoT)",Accuracy,48.3,,,,,False,measured,3,1 Introduction,Table 2,"MMLU-Pro (5-shot, CoT) | 48.3"
RP20,Llama-3-70B,Llama-3-Instruct,,,"MMLU-Pro (5-shot, CoT)",Accuracy,66.4,,,,,False,measured,3,1 Introduction,Table 2,MMLU-Pro ... 66.4
RP20,Llama-3-405B,Llama-3-Instruct,,,"MMLU-Pro (5-shot, CoT)",Accuracy,73.3,,,,,False,measured,3,1 Introduction,Table 2,Llama 3 405B ... 73.3
RP20,Llama-3-8B,Llama-3-Instruct,,,IFEval,Accuracy,80.4,,,,,False,measured,3,1 Introduction,Table 2,IFEval | 80.4
RP20,Llama-3-70B,Llama-3-Instruct,,,IFEval,Accuracy,87.5,,,,,False,measured,3,1 Introduction,Table 2,IFEval | ... | 87.5
RP20,Llama-3-405B,Llama-3-Instruct,,,IFEval,Accuracy,88.6,,,,,False,measured,3,1 Introduction,Table 2,Llama 3 405B ... 88.6
RP20,Llama-3-8B,Llama-3-Instruct,,,HumanEval (0-shot),Pass@1,72.6,,,,,True,measured,3,1 Introduction,Table 2,HumanEval (0-shot) | 72.6
RP20,Llama-3-70B,Llama-3-Instruct,,,HumanEval (0-shot),Pass@1,80.5,,,,,False,measured,3,1 Introduction,Table 2,HumanEval ... 80.5
RP20,Llama-3-405B,Llama-3-Instruct,,,HumanEval (0-shot),Pass@1,89.0,,,,,True,measured,3,1 Introduction,Table 2,Llama 3 405B ... 89.0
RP20,Llama-3-8B,Llama-3-Instruct,,,MBPP EvalPlus (0-shot),Pass@1,72.8,,,,,False,measured,3,1 Introduction,Table 2,MBPP EvalPlus (0-shot) | 72.8
RP20,Llama-3-70B,Llama-3-Instruct,,,MBPP EvalPlus (0-shot),Pass@1,86.0,,,,,False,measured,3,1 Introduction,Table 2,MBPP EvalPlus ... 86.0
RP20,Llama-3-405B,Llama-3-Instruct,,,MBPP EvalPlus (0-shot),Pass@1,88.6,,,,,False,measured,3,1 Introduction,Table 2,Llama 3 405B ... 88.6
RP20,Llama-3-8B,Llama-3-Instruct,,,"GSM8K (8-shot, CoT)",Accuracy,84.5,,,,,True,measured,3,1 Introduction,Table 2,"GSM8K (8-shot, CoT) | 84.5"
RP20,Llama-3-70B,Llama-3-Instruct,,,"GSM8K (8-shot, CoT)",Accuracy,95.1,,,,,False,measured,3,1 Introduction,Table 2,GSM8K ... 95.1
RP20,Llama-3-405B,Llama-3-Instruct,,,"GSM8K (8-shot, CoT)",Accuracy,96.8,,,,,True,measured,3,1 Introduction,Table 2,Llama 3 405B ... 96.8
RP20,Llama-3-8B,Llama-3-Instruct,,,"MATH (0-shot, CoT)",Accuracy,51.9,,,,,False,measured,3,1 Introduction,Table 2,"MATH (0-shot, CoT) | 51.9"
RP20,Llama-3-70B,Llama-3-Instruct,,,"MATH (0-shot, CoT)",Accuracy,68.0,,,,,False,measured,3,1 Introduction,Table 2,MATH ... 68.0
RP20,Llama-3-405B,Llama-3-Instruct,,,"MATH (0-shot, CoT)",Accuracy,73.8,,,,,False,measured,3,1 Introduction,Table 2,Llama 3 405B ... 73.8
RP20,Llama-3-8B,Llama-3-Instruct,,,ARC Challenge (0-shot),Accuracy,83.4,,,,,False,measured,3,1 Introduction,Table 2,ARC Challenge (0-shot) | 83.4
RP20,Llama-3-70B,Llama-3-Instruct,,,ARC Challenge (0-shot),Accuracy,94.8,,,,,False,measured,3,1 Introduction,Table 2,ARC ... 94.8
RP20,Llama-3-405B,Llama-3-Instruct,,,ARC Challenge (0-shot),Accuracy,96.9,,,,,False,measured,3,1 Introduction,Table 2,Llama 3 405B ... 96.9
RP20,Llama-3-8B,Llama-3-Instruct,,,"GPQA (0-shot, CoT)",Accuracy,32.8,,,,,False,measured,3,1 Introduction,Table 2,"GPQA (0-shot, CoT) | 32.8"
RP20,Llama-3-70B,Llama-3-Instruct,,,"GPQA (0-shot, CoT)",Accuracy,46.7,,,,,False,measured,3,1 Introduction,Table 2,GPQA ... 46.7
RP20,Llama-3-405B,Llama-3-Instruct,,,"GPQA (0-shot, CoT)",Accuracy,51.1,,,,,False,measured,3,1 Introduction,Table 2,Llama 3 405B ... 51.1
RP20,Llama-3-8B,Llama-3-Instruct,,,BFCL,Accuracy,76.1,,,,,False,measured,3,1 Introduction,Table 2,BFCL | 76.1
RP20,Llama-3-70B,Llama-3-Instruct,,,BFCL,Accuracy,84.8,,,,,False,measured,3,1 Introduction,Table 2,BFCL ... 84.8
RP20,Llama-3-405B,Llama-3-Instruct,,,BFCL,Accuracy,88.5,,,,,False,measured,3,1 Introduction,Table 2,Llama 3 405B ... 88.5
