rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP02,Transformer (big),Transformer-big,,,WMT 2014 EN-DE (newstest2014),BLEU,28.4,ConvS2S Ensemble,26.36,2.04,absolute,True,measured,1,Abstract,Table 2,"Our model achieves 28.4 BLEU on the WMT 2014 Englishto-German translation task, improving over the existing best results, including ensembles, by over 2 BLEU."
RP02,Transformer (big),Transformer-big,,,WMT 2014 EN-FR (newstest2014),BLEU,41.8,ConvS2S Ensemble,41.29,0.51,absolute,True,measured,1,Abstract,Table 2,"On the WMT 2014 English-to-French translation task, our model establishes a new single-model state-of-the-art BLEU score of 41.8 after training for 3.5 days on eight GPUs"
RP02,Transformer (base),Transformer-base,,,WMT 2014 EN-DE (newstest2014),BLEU,27.3,GNMT + RL Ensemble,26.3,1.0,absolute,False,measured,8,5.4 Regularization,Table 2,Transformer (base model) | 27.3 | 38.1 | 3.3 \cdot 10^{18}
RP02,Transformer (base),Transformer-base,,,WMT 2014 EN-FR (newstest2014),BLEU,38.1,,,,,False,measured,8,5.4 Regularization,Table 2,Transformer (base model) | 27.3 | 38.1 | 3.3 \cdot 10^{18}
RP02,Transformer (base),Transformer-base,,,WMT 2014 EN-DE (newstest2014),Training Cost (FLOPs),3.3e+18,ConvS2S,9.6e+18,-6.3e+18,absolute,True,measured,8,5.4 Regularization,Table 2,Transformer (base model) | 27.3 | 38.1 | 3.3 \cdot 10^{18}
RP02,Transformer (big),Transformer-big,,,WMT 2014 EN-DE (newstest2014),Training Cost (FLOPs),2.3e+19,GNMT + RL Ensemble,1.8e+20,-1.57e+20,absolute,False,measured,8,5.4 Regularization,Table 2,Transformer (big) | **28.4** | **41.8** | 2.3 \cdot 10^{19}
RP02,Transformer (big),Transformer-big,,,WMT 2014 EN-FR (newstest2014),BLEU,41.0,,,,,False,measured,8,6.1 Machine Translation,,"On the WMT 2014 English-to-French translation task, our big model achieves a BLEU score of 41.0, outperforming all of the previously published single models"
RP02,"Transformer base (N=6, dmodel=512, h=8, dk=64)",Transformer-base,,,WMT 2014 EN-DE (newstest2013 dev),Perplexity (per-wordpiece),4.92,,,,,False,measured,9,6.2 Model Variations,Table 3,base | 6 | 512 | 2048 | 8 | 64 | 64 | 0.1 | 0.1 | 100K | 4.92 | 25.8 | 65
RP02,"Transformer base (N=6, dmodel=512, h=8, dk=64)",Transformer-base,,,WMT 2014 EN-DE (newstest2013 dev),BLEU,25.8,,,,,False,measured,9,6.2 Model Variations,Table 3,base | 6 | 512 | 2048 | 8 | 64 | 64 | 0.1 | 0.1 | 100K | 4.92 | 25.8 | 65
RP02,"Transformer base (N=6, dmodel=512, h=8, dk=64)",Transformer-base,,,WMT 2014 EN-DE (newstest2013 dev),Parameters (millions),65,,,,,False,measured,9,6.2 Model Variations,Table 3,base | 6 | 512 | 2048 | 8 | 64 | 64 | 0.1 | 0.1 | 100K | 4.92 | 25.8 | 65
