rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP31,OPT-6.7B,H2O,16-bit,20% KV cache budget,Synthetic 512+32,Throughput speedup over FlexGen,3.0,FlexGen,1.0,2.0,x_factor,True,measured,1,Abstract,Abstract,"improves the throughput over three leading inference systems DeepSpeed Zero-Inference, Hugging Face Accelerate, and FlexGen by up to 29x, 29x, and 3x on OPT-6.7B and OPT-30B"
RP31,OPT-6.7B,H2O,16-bit,20% KV cache budget,Synthetic 512+32,Throughput speedup over DeepSpeed,29.0,DeepSpeed,1.0,28.0,x_factor,True,measured,1,Abstract,Abstract,"improves the throughput over three leading inference systems DeepSpeed Zero-Inference, Hugging Face Accelerate, and FlexGen by up to 29x, 29x, and 3x"
RP31,OPT-6.7B,H2O,16-bit,20% KV cache budget,Synthetic 512+32,Throughput speedup over Accelerate,29.0,Hugging Face Accelerate,1.0,28.0,x_factor,True,measured,1,Abstract,Abstract,"improves the throughput over three leading inference systems DeepSpeed Zero-Inference, Hugging Face Accelerate, and FlexGen by up to 29x, 29x, and 3x"
RP31,OPT-6.7B,H2O,16-bit,20% KV cache budget,Synthetic,Latency reduction vs FlexGen,1.9,FlexGen,1.0,0.9,x_factor,True,measured,1,Abstract,Abstract,"With the same batch size, H_2O can reduce the latency by up to 1.9x"
RP31,Pre-trained LLM,Full KV,16-bit,,Wiki-Text-103,Attention sparsity,95.0,,,,,True,measured,2,1 Introduction,,the attention matrices of LLMs are over 95% sparse at inference time
RP31,OPT-30B,Full,16-bit,,PiQA,Accuracy (5-shot),80.09,,,,,False,measured,8,5.1 End-to-End Results,Table 1,Full | 80.09 | 81.00 | 44.80 | 71.51
RP31,OPT-30B,Full,16-bit,,COPA,Accuracy (5-shot),81.0,,,,,False,measured,8,5.1 End-to-End Results,Table 1,Full | 80.09 | 81.00 | 44.80 | 71.51
RP31,OPT-30B,Full,16-bit,,OpenBookQA,Accuracy (5-shot),44.8,,,,,False,measured,8,5.1 End-to-End Results,Table 1,Full | 80.09 | 81.00 | 44.80 | 71.51
RP31,OPT-30B,Full,16-bit,,Winogrande,Accuracy (5-shot),71.51,,,,,False,measured,8,5.1 End-to-End Results,Table 1,Full | 80.09 | 81.00 | 44.80 | 71.51
RP31,OPT-30B,Full (0-shot),16-bit,,PiQA,Accuracy (0-shot),78.89,,,,,False,measured,8,5.1 End-to-End Results,Table 1,0-shot Full | 78.89 | 76.00 | 41.40 | 70.00
RP31,OPT-30B,Full (0-shot),16-bit,,COPA,Accuracy (0-shot),76.0,,,,,False,measured,8,5.1 End-to-End Results,Table 1,0-shot Full | 78.89 | 76.00 | 41.40 | 70.00
RP31,OPT-30B,Full (0-shot),16-bit,,OpenBookQA,Accuracy (0-shot),41.4,,,,,False,measured,8,5.1 End-to-End Results,Table 1,0-shot Full | 78.89 | 76.00 | 41.40 | 70.00
RP31,OPT-30B,Full (0-shot),16-bit,,Winogrande,Accuracy (0-shot),70.0,,,,,False,measured,8,5.1 End-to-End Results,Table 1,0-shot Full | 78.89 | 76.00 | 41.40 | 70.00
RP31,OPT-30B,Full (1-shot),16-bit,,PiQA,Accuracy (1-shot),79.11,,,,,False,measured,8,5.1 End-to-End Results,Table 1,1-shot Full | 79.11 | 76.00 | 43.60 | 70.24
RP31,OPT-30B,Full (1-shot),16-bit,,COPA,Accuracy (1-shot),76.0,,,,,False,measured,8,5.1 End-to-End Results,Table 1,1-shot Full | 79.11 | 76.00 | 43.60 | 70.24
RP31,OPT-30B,Full (1-shot),16-bit,,OpenBookQA,Accuracy (1-shot),43.6,,,,,False,measured,8,5.1 End-to-End Results,Table 1,1-shot Full | 79.11 | 76.00 | 43.60 | 70.24
RP31,OPT-30B,Full (1-shot),16-bit,,Winogrande,Accuracy (1-shot),70.24,,,,,False,measured,8,5.1 End-to-End Results,Table 1,1-shot Full | 79.11 | 76.00 | 43.60 | 70.24
RP31,OPT-30B,Local,16-bit,20% KV cache budget,PiQA,Accuracy (5-shot),57.94,Full,80.09,-22.15,absolute,False,measured,8,5.1 End-to-End Results,Table 1,Local | 57.94 | 56.00 | 28.40 | 51.30
RP31,OPT-30B,Local,16-bit,20% KV cache budget,COPA,Accuracy (5-shot),56.0,Full,81.0,-25.0,absolute,False,measured,8,5.1 End-to-End Results,Table 1,Local | 57.94 | 56.00 | 28.40 | 51.30
RP31,OPT-30B,Local,16-bit,20% KV cache budget,OpenBookQA,Accuracy (5-shot),28.4,Full,44.8,-16.4,absolute,False,measured,8,5.1 End-to-End Results,Table 1,Local | 57.94 | 56.00 | 28.40 | 51.30
RP31,OPT-30B,Local,16-bit,20% KV cache budget,Winogrande,Accuracy (5-shot),51.3,Full,71.51,-20.21,absolute,False,measured,8,5.1 End-to-End Results,Table 1,Local | 57.94 | 56.00 | 28.40 | 51.30
RP31,OPT-30B,H2O,16-bit,20% KV cache budget,PiQA,Accuracy (5-shot),79.22,Full,80.09,-0.87,absolute,True,measured,8,5.1 End-to-End Results,Table 1,H_2O | 79.22 | 85.00 | 43.80 | 71.67
RP31,OPT-30B,H2O,16-bit,20% KV cache budget,COPA,Accuracy (5-shot),85.0,Full,81.0,4.0,absolute,True,measured,8,5.1 End-to-End Results,Table 1,H_2O | 79.22 | 85.00 | 43.80 | 71.67
RP31,OPT-30B,H2O,16-bit,20% KV cache budget,OpenBookQA,Accuracy (5-shot),43.8,Full,44.8,-1.0,absolute,False,measured,8,5.1 End-to-End Results,Table 1,H_2O | 79.22 | 85.00 | 43.80 | 71.67
RP31,OPT-30B,H2O,16-bit,20% KV cache budget,Winogrande,Accuracy (5-shot),71.67,Full,71.51,0.16,absolute,False,measured,8,5.1 End-to-End Results,Table 1,H_2O | 79.22 | 85.00 | 43.80 | 71.67
RP31,OPT-30B,Full,16-bit,,COPA,Accuracy,85.0,,,,,False,measured,8,5.1 End-to-End Results,Table 2,Full | 85.00 | 43.20 | 78.51 | 70.24
RP31,OPT-30B,Full,16-bit,,OpenBookQA,Accuracy,43.2,,,,,False,measured,8,5.1 End-to-End Results,Table 2,Full | 85.00 | 43.20 | 78.51 | 70.24
RP31,OPT-30B,Full,16-bit,,PiQA,Accuracy,78.51,,,,,False,measured,8,5.1 End-to-End Results,Table 2,Full | 85.00 | 43.20 | 78.51 | 70.24
RP31,OPT-30B,Full,16-bit,,Winogrande,Accuracy,70.24,,,,,False,measured,8,5.1 End-to-End Results,Table 2,Full | 85.00 | 43.20 | 78.51 | 70.24
RP31,OPT-30B,Local w.o. H2,16-bit,20% KV cache budget,COPA,Accuracy,48.0,Full,85.0,-37.0,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Local w.o. H_(2) | 48.00 | 25.20 | 55.82 | 49.17
RP31,OPT-30B,Local w.o. H2,16-bit,20% KV cache budget,OpenBookQA,Accuracy,25.2,Full,43.2,-18.0,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Local w.o. H_(2) | 48.00 | 25.20 | 55.82 | 49.17
RP31,OPT-30B,Local w.o. H2,16-bit,20% KV cache budget,PiQA,Accuracy,55.82,Full,78.51,-22.69,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Local w.o. H_(2) | 48.00 | 25.20 | 55.82 | 49.17
RP31,OPT-30B,Local w.o. H2,16-bit,20% KV cache budget,Winogrande,Accuracy,49.17,Full,70.24,-21.07,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Local w.o. H_(2) | 48.00 | 25.20 | 55.82 | 49.17
RP31,OPT-30B,Local w. H2,16-bit,20% KV cache budget,COPA,Accuracy,84.0,Full,85.0,-1.0,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Local w. H_(2) | 84.00 | 43.00 | 78.45 | 69.06
RP31,OPT-30B,Local w. H2,16-bit,20% KV cache budget,OpenBookQA,Accuracy,43.0,Full,43.2,-0.2,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Local w. H_(2) | 84.00 | 43.00 | 78.45 | 69.06
RP31,OPT-30B,Local w. H2,16-bit,20% KV cache budget,PiQA,Accuracy,78.45,Full,78.51,-0.06,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Local w. H_(2) | 84.00 | 43.00 | 78.45 | 69.06
RP31,OPT-30B,Local w. H2,16-bit,20% KV cache budget,Winogrande,Accuracy,69.06,Full,70.24,-1.18,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Local w. H_(2) | 84.00 | 43.00 | 78.45 | 69.06
RP31,OPT-30B,Sparse Transformer (strided) w.o. H2,16-bit,20% KV cache budget,COPA,Accuracy,50.0,Full,85.0,-35.0,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (strided) w.o. H_(2) | 50.00 | 24.60 | 56.20 | 47.59
RP31,OPT-30B,Sparse Transformer (strided) w.o. H2,16-bit,20% KV cache budget,OpenBookQA,Accuracy,24.6,Full,43.2,-18.6,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (strided) w.o. H_(2) | 50.00 | 24.60 | 56.20 | 47.59
RP31,OPT-30B,Sparse Transformer (strided) w.o. H2,16-bit,20% KV cache budget,PiQA,Accuracy,56.2,Full,78.51,-22.31,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (strided) w.o. H_(2) | 50.00 | 24.60 | 56.20 | 47.59
RP31,OPT-30B,Sparse Transformer (strided) w.o. H2,16-bit,20% KV cache budget,Winogrande,Accuracy,47.59,Full,70.24,-22.65,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (strided) w.o. H_(2) | 50.00 | 24.60 | 56.20 | 47.59
RP31,OPT-30B,Sparse Transformer (strided) w. H2,16-bit,20% KV cache budget,COPA,Accuracy,83.0,Full,85.0,-2.0,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (strided) w. H_(2) | 83.00 | 42.60 | 78.24 | 69.61
RP31,OPT-30B,Sparse Transformer (strided) w. H2,16-bit,20% KV cache budget,OpenBookQA,Accuracy,42.6,Full,43.2,-0.6,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (strided) w. H_(2) | 83.00 | 42.60 | 78.24 | 69.61
RP31,OPT-30B,Sparse Transformer (strided) w. H2,16-bit,20% KV cache budget,PiQA,Accuracy,78.24,Full,78.51,-0.27,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (strided) w. H_(2) | 83.00 | 42.60 | 78.24 | 69.61
RP31,OPT-30B,Sparse Transformer (strided) w. H2,16-bit,20% KV cache budget,Winogrande,Accuracy,69.61,Full,70.24,-0.63,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (strided) w. H_(2) | 83.00 | 42.60 | 78.24 | 69.61
RP31,OPT-30B,Sparse Transformer (fixed) w.o. H2,16-bit,20% KV cache budget,COPA,Accuracy,61.0,Full,85.0,-24.0,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (fixed) w.o. H_(2) | 61.00 | 23.80 | 58.60 | 49.88
RP31,OPT-30B,Sparse Transformer (fixed) w.o. H2,16-bit,20% KV cache budget,OpenBookQA,Accuracy,23.8,Full,43.2,-19.4,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (fixed) w.o. H_(2) | 61.00 | 23.80 | 58.60 | 49.88
RP31,OPT-30B,Sparse Transformer (fixed) w.o. H2,16-bit,20% KV cache budget,PiQA,Accuracy,58.6,Full,78.51,-19.91,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (fixed) w.o. H_(2) | 61.00 | 23.80 | 58.60 | 49.88
RP31,OPT-30B,Sparse Transformer (fixed) w.o. H2,16-bit,20% KV cache budget,Winogrande,Accuracy,49.88,Full,70.24,-20.36,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (fixed) w.o. H_(2) | 61.00 | 23.80 | 58.60 | 49.88
RP31,OPT-30B,Sparse Transformer (fixed) w. H2,16-bit,20% KV cache budget,COPA,Accuracy,76.0,Full,85.0,-9.0,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (fixed) w. H_(2) | 76.00 | 41.40 | 77.80 | 64.96
RP31,OPT-30B,Sparse Transformer (fixed) w. H2,16-bit,20% KV cache budget,OpenBookQA,Accuracy,41.4,Full,43.2,-1.8,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (fixed) w. H_(2) | 76.00 | 41.40 | 77.80 | 64.96
RP31,OPT-30B,Sparse Transformer (fixed) w. H2,16-bit,20% KV cache budget,PiQA,Accuracy,77.8,Full,78.51,-0.71,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (fixed) w. H_(2) | 76.00 | 41.40 | 77.80 | 64.96
RP31,OPT-30B,Sparse Transformer (fixed) w. H2,16-bit,20% KV cache budget,Winogrande,Accuracy,64.96,Full,70.24,-5.28,absolute,False,measured,8,5.1 End-to-End Results,Table 2,Sparse Transformer (fixed) w. H_(2) | 76.00 | 41.40 | 77.80 | 64.96
RP31,OPT-6.7B,Accelerate,16-bit,,Synthetic 512+32,Throughput (token/s),20.4,,,,,False,measured,8,5.2 Heavy Hitter for High-Throughput Generative Inference,Table 3,"Accelerate | 20.4 (2, G) | 0.6 (8, C) | 15.5 (1, G)"
RP31,OPT-30B,Accelerate,16-bit,,Synthetic 512+32,Throughput (token/s),0.6,,,,,False,measured,8,5.2 Heavy Hitter for High-Throughput Generative Inference,Table 3,"Accelerate | 20.4 (2, G) | 0.6 (8, C)"
RP31,OPT-6.7B,DeepSpeed,16-bit,,Synthetic 512+32,Throughput (token/s),10.2,,,,,False,measured,8,5.2 Heavy Hitter for High-Throughput Generative Inference,Table 3,"DeepSpeed | 10.2 (16, C) | 0.6 (4, C)"
RP31,OPT-30B,DeepSpeed,16-bit,,Synthetic 512+32,Throughput (token/s),0.6,,,,,False,measured,8,5.2 Heavy Hitter for High-Throughput Generative Inference,Table 3,"DeepSpeed | 10.2 (16, C) | 0.6 (4, C)"
RP31,OPT-6.7B,FlexGen,16-bit,,Synthetic 512+32,Throughput (token/s),20.2,,,,,False,measured,8,5.2 Heavy Hitter for High-Throughput Generative Inference,Table 3,"FlexGen | 20.2 (2, G) | 8.1 (144, C)"
