rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP27,LLaMA2-7b,FT,16-bit,,TULU-V2-mix,Mean accuracy (%),71.97,,,,,False,measured,6,4.1 Data,Table 1,FT | 71.97 | 71.88 | 75.09 | 75.21 | 76.13 | 77.02
RP27,LLaMA2-7b,LoRA,16-bit,,TULU-V2-mix,Mean accuracy (%),71.78,FT,71.97,-0.19,absolute,False,measured,6,4.1 Data,Table 1,LoRA | 71.78 | 70.89 | 74.03 | 74.01 | 75.91 | 75.63
RP27,LLaMA2-7b,DoRA,16-bit,,TULU-V2-mix,Mean accuracy (%),72.03,FT,71.97,0.06,absolute,False,measured,6,4.1 Data,Table 1,DoRA | 72.03 | 70.97 | 73.97 | 73.96 | 75.89 | 75.72
RP27,LLaMA2-7b,GIFT-SW,16-bit,,TULU-V2-mix,Mean accuracy (%),73.33,FT,71.97,1.36,absolute,True,measured,6,4.1 Data,Table 1,GIFT-SW | 73.33 | 72.33 | 75.93 | 76.02 | 76.37 | 76.78
RP27,LLaMA2-7b,FT,16-bit,,OpenOrca,Mean accuracy (%),71.88,,,,,False,measured,6,4.1 Data,Table 1,FT | 71.97 | 71.88
RP27,LLaMA2-7b,LoRA,16-bit,,OpenOrca,Mean accuracy (%),70.89,FT,71.88,-0.99,absolute,False,measured,6,4.1 Data,Table 1,LoRA | 71.78 | 70.89
RP27,LLaMA2-7b,DoRA,16-bit,,OpenOrca,Mean accuracy (%),70.97,FT,71.88,-0.91,absolute,False,measured,6,4.1 Data,Table 1,DoRA | 72.03 | 70.97
RP27,LLaMA2-7b,GIFT-SW,16-bit,,OpenOrca,Mean accuracy (%),72.33,FT,71.88,0.45,absolute,False,measured,6,4.1 Data,Table 1,GIFT-SW | 73.33 | 72.33
RP27,LLaMA2-13b,FT,16-bit,,TULU-V2-mix,Mean accuracy (%),75.09,,,,,False,measured,6,4.1 Data,Table 1,FT | ... | 75.09 | 75.21
RP27,LLaMA2-13b,LoRA,16-bit,,TULU-V2-mix,Mean accuracy (%),74.03,FT,75.09,-1.06,absolute,False,measured,6,4.1 Data,Table 1,LoRA | ... | 74.03 | 74.01
RP27,LLaMA2-13b,DoRA,16-bit,,TULU-V2-mix,Mean accuracy (%),73.97,FT,75.09,-1.12,absolute,False,measured,6,4.1 Data,Table 1,DoRA | ... | 73.97 | 73.96
RP27,LLaMA2-13b,GIFT-SW,16-bit,,TULU-V2-mix,Mean accuracy (%),75.93,FT,75.09,0.84,absolute,True,measured,6,4.1 Data,Table 1,GIFT-SW | ... | 75.93 | 76.02
RP27,LLaMA2-13b,FT,16-bit,,OpenOrca,Mean accuracy (%),75.21,,,,,False,measured,6,4.1 Data,Table 1,FT | ... | 75.09 | 75.21
RP27,LLaMA2-13b,LoRA,16-bit,,OpenOrca,Mean accuracy (%),74.01,FT,75.21,-1.2,absolute,False,measured,6,4.1 Data,Table 1,LoRA | ... | 74.03 | 74.01
RP27,LLaMA2-13b,DoRA,16-bit,,OpenOrca,Mean accuracy (%),73.96,FT,75.21,-1.25,absolute,False,measured,6,4.1 Data,Table 1,DoRA | ... | 73.97 | 73.96
