rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP21,Llama-2-70B,QuIP#,2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),3.91,FP16,3.12,0.79,absolute,True,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 2 | 6.19 | 8.16 | 2 | 5.35 | 7.20 | 2 | 3.91 | 5.71
RP21,Llama-2-70B,QuIP#,3-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 4096),3.35,FP16,3.12,0.23,absolute,True,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 3 | 5.41 | 7.04 | 3 | 4.78 | 6.35 | 3 | 3.35 | 5.15
RP21,Llama-2-70B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 4096),3.18,FP16,3.12,0.06,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 4 | 5.19 | 6.75 | 4 | 4.63 | 6.13 | 4 | 3.18 | 5.02
RP21,Llama-2-7B,QuIP#,2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),6.19,FP16,5.12,1.07,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 2 | 6.19 | 8.16
RP21,Llama-2-7B,QuIP#,3-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 4096),5.41,FP16,5.12,0.29,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 3 | 5.41 | 7.04
RP21,Llama-2-7B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 4096),5.19,FP16,5.12,0.07,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 4 | 5.19 | 6.75
RP21,Llama-2-13B,QuIP#,2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),5.35,FP16,4.57,0.78,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 2 | 5.35 | 7.20
RP21,Llama-2-13B,QuIP#,3-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 4096),4.78,FP16,4.57,0.21,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 3 | 4.78 | 6.35
RP21,Llama-2-13B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 4096),4.63,FP16,4.57,0.06,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 4 | 4.63 | 6.13
RP21,Llama-2-7B,FP16,16-bit,,WikiText-2,Perplexity (ctx 4096),5.12,,,,,False,measured,9,6.1. QuIP# on Llama Models,Table 4,FP16 | 16 | 5.12 | 6.63
RP21,Llama-2-13B,FP16,16-bit,,WikiText-2,Perplexity (ctx 4096),4.57,,,,,False,measured,9,6.1. QuIP# on Llama Models,Table 4,FP16 | 16 | 4.57 | 6.05
RP21,Llama-2-70B,FP16,16-bit,,WikiText-2,Perplexity (ctx 4096),3.12,,,,,False,measured,9,6.1. QuIP# on Llama Models,Table 4,FP16 | 16 | 3.12 | 4.97
RP21,Llama-2-7B,QuIP#,2-bit,E8P-g8,C4,Perplexity (ctx 4096),8.16,FP16,6.63,1.53,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 2 | 6.19 | 8.16
RP21,Llama-2-13B,QuIP#,2-bit,E8P-g8,C4,Perplexity (ctx 4096),7.2,FP16,6.05,1.15,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 2 | 5.35 | 7.20
RP21,Llama-2-70B,QuIP#,2-bit,E8P-g8,C4,Perplexity (ctx 4096),5.71,FP16,4.97,0.74,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 2 | 3.91 | 5.71
RP21,Llama-2-7B,QuIP#,3-bit,E8P+RVQ-g8,C4,Perplexity (ctx 4096),7.04,FP16,6.63,0.41,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 3 | 5.41 | 7.04
RP21,Llama-2-13B,QuIP#,3-bit,E8P+RVQ-g8,C4,Perplexity (ctx 4096),6.35,FP16,6.05,0.3,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 3 | 4.78 | 6.35
RP21,Llama-2-70B,QuIP#,3-bit,E8P+RVQ-g8,C4,Perplexity (ctx 4096),5.15,FP16,4.97,0.18,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 3 | 3.35 | 5.15
RP21,Llama-2-7B,QuIP#,4-bit,E8P+RVQ-g8,C4,Perplexity (ctx 4096),6.75,FP16,6.63,0.12,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 4 | 5.19 | 6.75
RP21,Llama-2-13B,QuIP#,4-bit,E8P+RVQ-g8,C4,Perplexity (ctx 4096),6.13,FP16,6.05,0.08,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 4 | 4.63 | 6.13
RP21,Llama-2-70B,QuIP#,4-bit,E8P+RVQ-g8,C4,Perplexity (ctx 4096),5.02,FP16,4.97,0.05,absolute,False,measured,9,6.1. QuIP# on Llama Models,Table 4,QUIP# | 4 | 3.18 | 5.02
RP21,Llama-2-7B,QuIP# (no FT),2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),8.22,FP16,5.12,3.1,absolute,False,measured,5,3. Incoherence Processing with the Randomized Hadamard Transform,Table 1,HADAMARD | 8.22 | 6.06 | 4.16
RP21,Llama-2-13B,QuIP# (no FT),2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),6.06,FP16,4.57,1.49,absolute,False,measured,5,3. Incoherence Processing with the Randomized Hadamard Transform,Table 1,HADAMARD | 8.22 | 6.06 | 4.16
RP21,Llama-2-70B,QuIP# (no FT),2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),4.16,FP16,3.12,1.04,absolute,False,measured,5,3. Incoherence Processing with the Randomized Hadamard Transform,Table 1,HADAMARD | 8.22 | 6.06 | 4.16
RP21,Llama-2-7B,"QuIP# (no FT, RFFT)",2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),8.3,FP16,5.12,3.18,absolute,False,measured,5,3. Incoherence Processing with the Randomized Hadamard Transform,Table 1,FOURIER | 8.30 | 6.08 | 4.17
RP21,Llama-2-13B,"QuIP# (no FT, RFFT)",2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),6.08,FP16,4.57,1.51,absolute,False,measured,5,3. Incoherence Processing with the Randomized Hadamard Transform,Table 1,FOURIER | 8.30 | 6.08 | 4.17
RP21,Llama-2-70B,"QuIP# (no FT, RFFT)",2-bit,E8P-g8,WikiText-2,Perplexity (ctx 4096),4.17,FP16,3.12,1.05,absolute,False,measured,5,3. Incoherence Processing with the Randomized Hadamard Transform,Table 1,FOURIER | 8.30 | 6.08 | 4.17
RP21,Llama-1-7B,FP16,16-bit,,WikiText-2,Perplexity (ctx 2048),5.68,,,,,False,measured,8,6.1. QuIP# on Llama Models,Table 2,FP16 | 16 | 5.68 | 5.09 | 4.10 | 3.53 | 5.47 | 4.88 | 3.32
RP21,Llama-1-13B,FP16,16-bit,,WikiText-2,Perplexity (ctx 2048),5.09,,,,,False,measured,8,6.1. QuIP# on Llama Models,Table 2,FP16 | 16 | 5.68 | 5.09 | 4.10 | 3.53
RP21,Llama-1-30B,FP16,16-bit,,WikiText-2,Perplexity (ctx 2048),4.1,,,,,False,measured,8,6.1. QuIP# on Llama Models,Table 2,FP16 | 16 | 5.68 | 5.09 | 4.10 | 3.53
RP21,Llama-1-65B,FP16,16-bit,,WikiText-2,Perplexity (ctx 2048),3.53,,,,,False,measured,8,6.1. QuIP# on Llama Models,Table 2,FP16 | 16 | 5.68 | 5.09 | 4.10 | 3.53
RP21,Llama-2-7B,FP16,16-bit,,WikiText-2,Perplexity (ctx 2048),5.47,,,,,False,measured,8,6.1. QuIP# on Llama Models,Table 2,FP16 | 16 | 5.47 | 4.88 | 3.32
RP21,Llama-2-13B,FP16,16-bit,,WikiText-2,Perplexity (ctx 2048),4.88,,,,,False,measured,8,6.1. QuIP# on Llama Models,Table 2,FP16 | 16 | 5.47 | 4.88 | 3.32
RP21,Llama-2-70B,FP16,16-bit,,WikiText-2,Perplexity (ctx 2048),3.32,,,,,False,measured,8,6.1. QuIP# on Llama Models,Table 2,FP16 | 16 | 5.47 | 4.88 | 3.32
RP21,Llama-1-7B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),5.76,FP16,5.68,0.08,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 4 | 5.76 | 5.17 | 4.18 | 3.60
RP21,Llama-1-13B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),5.17,FP16,5.09,0.08,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 4 | 5.76 | 5.17 | 4.18 | 3.60
RP21,Llama-1-30B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),4.18,FP16,4.1,0.08,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 4 | 5.76 | 5.17 | 4.18 | 3.60
RP21,Llama-1-65B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),3.6,FP16,3.53,0.07,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 4 | 5.76 | 5.17 | 4.18 | 3.60
RP21,Llama-2-7B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),5.56,FP16,5.47,0.09,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 4 | ... 5.56 | 4.95 | 3.38
RP21,Llama-2-13B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),4.95,FP16,4.88,0.07,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 4 | ... 5.56 | 4.95 | 3.38
RP21,Llama-2-70B,QuIP#,4-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),3.38,FP16,3.32,0.06,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 4 | ... 5.56 | 4.95 | 3.38
RP21,Llama-1-7B,QuIP#,3-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),5.98,FP16,5.68,0.3,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 3 | 5.98 | 5.31 | 4.36 | 3.78
RP21,Llama-1-13B,QuIP#,3-bit,E8P+RVQ-g8,WikiText-2,Perplexity (ctx 2048),5.31,FP16,5.09,0.22,absolute,False,measured,8,6.1. QuIP# on Llama Models,Table 2,QUIP# | 3 | 5.98 | 5.31 | 4.36 | 3.78
