rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP43,Llama-3.2-3B-it,SmoothQuant,8-bit,per-channel,OpenLLM Leaderboard-v1,Accuracy improvement vs FP16-Llama-3.2-1B (%),13.32,FP16-Llama-3.2-1B,47.81,13.32,absolute,True,measured,5,5.1 RQ1,Section 5.1 prose,quantizing Llama-3.2-3B (SmoothQuant) improves accuracy by 13.32% on OpenLLM Leaderboard-v1 and 8.72% on OpenLLM Leaderboard-v2 compared to the FP16-Llama-3.2-1B
RP43,Llama-3.2-3B-it,SmoothQuant,8-bit,per-channel,OpenLLM Leaderboard-v2,Accuracy improvement vs FP16-Llama-3.2-1B (%),8.72,FP16-Llama-3.2-1B,11.63,8.72,absolute,True,measured,5,5.1 RQ1,Section 5.1 prose,improves accuracy by 13.32% on OpenLLM Leaderboard-v1 and 8.72% on OpenLLM Leaderboard-v2 compared to the FP16-Llama-3.2-1B
RP43,Llama-3.1-405B-it,SmoothQuant,8-bit,per-channel,OpenLLM Leaderboard-v2,Average accuracy drop vs FP8 (%),-10.86,FP8,46.42,-10.86,absolute,True,measured,6,5.2 RQ2,Section 5.2 prose,"SmoothQuant's activation quantization resulted in a significant accuracy drop compared to other methods, with an average decrease of up to 10.86% compared to FP8 on the OpenLLM Leaderboard-v2 datasets"
RP43,Llama-3.2-1B-it,GPTQ,4-bit,g128,GSM8k,Accuracy delta (%),-25.32,FP16,33.36,-25.32,absolute,True,measured,6,5.3 RQ3,Section 5.3 prose / Table 1,"For smaller models, such as Llama-3.2-1B, 4-bit quantization causes particularly severe accuracy drops (e.g., -25.32% on GSM8k and -16.01% on IFEval)"
RP43,Llama-3.2-1B-it,GPTQ,4-bit,g128,IFEval,Accuracy delta (%),-16.01,FP16,41.61,-16.01,absolute,True,measured,6,5.3 RQ3,Section 5.3 prose / Table 2,-25.32% on GSM8k and -16.01% on IFEval
RP43,Llama-2-7B-Chat,FP16,16-bit,,OpenLLM Leaderboard-v1,Accuracy (Avg),53.11,,,,,False,measured,3,Table 1,Table 1,Llama-2-7B-Chat | FP16 | 16 / 16 | 14 | 53.16 | 21.91 | 78.92 | 47.24 | 45.32 | 72.13 | 53.11
RP43,Llama-2-7B-Chat,GPTQ,4-bit,g128,OpenLLM Leaderboard-v1,Accuracy (Avg),49.3,FP16,53.11,-3.81,absolute,False,measured,3,Table 1,Table 1,GPTQ* | 4 / 16 | 3.5 | 51.28 ... 49.30 (↓3.81)
RP43,Llama-2-7B-Chat,AWQ,4-bit,g128,OpenLLM Leaderboard-v1,Accuracy (Avg),51.84,FP16,53.11,-1.27,absolute,False,measured,3,Table 1,Table 1,AWQ | 4/16 | 3.5 | 52.47 ... 51.84 (↓1.27)
RP43,Llama-2-13B-Chat,FP16,16-bit,,OpenLLM Leaderboard-v1,Accuracy (Avg),58.28,,,,,False,measured,3,Table 1,Table 1,Llama-2-13B-Chat | FP16 | 16 / 16 | 26 | 58.87 | 35.55 | 82.45 | 53.55 | 43.95 | 75.29 | 58.28
RP43,Llama-2-13B-Chat,GPTQ,4-bit,g128,OpenLLM Leaderboard-v1,Accuracy (Avg),56.82,FP16,58.28,-1.46,absolute,False,measured,3,Table 1,Table 1,GPTQ* | 4/16 | 6.5 | 57.51 ... 56.82 (↓1.46)
