rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP34,OPT-30B,FP16,16-bit,,MLP block,Activation Sparsity,0.97,,,,,False,measured,3,2.1 LLM Inference & Architecture,Table 1,OPT-30B | ReLU | 97%
RP34,LLaMA2-13B,FP16,16-bit,,MLP block,Activation Sparsity,0.43,,,,,False,measured,3,2.1 LLM Inference & Architecture,Table 1,LLaMA2-13B | SwiGLU | 43%
RP34,Yi-34B,FP16,16-bit,,MLP block,Activation Sparsity,0.53,,,,,False,measured,3,2.1 LLM Inference & Architecture,Table 1,Yi-34B | SwiGLU | 53%
RP34,Bamboo-7B,FP16,16-bit,,MLP block,Activation Sparsity,0.9,,,,,False,measured,10,8.1 Experimental Setup,Table 3,Bamboo-7B | dReLU | 90%
RP34,Falcon(ReLU)-40B,FP16,16-bit,,MLP block,Activation Sparsity,0.95,,,,,False,measured,10,8.1 Experimental Setup,Table 3,Falcon(ReLU)-40B | ReLU | 95%
RP34,LLaMA2(ReGLU)-7B,FP16,16-bit,,MLP block,Activation Sparsity,0.7,,,,,False,measured,10,8.1 Experimental Setup,Table 3,LLaMA2(ReGLU)-7B | ReGLU | 70%
RP34,LLaMA2(ReGLU)-13B,FP16,16-bit,,MLP block,Activation Sparsity,0.78,,,,,False,measured,10,8.1 Experimental Setup,Table 3,LLaMA2(ReGLU)-13B | ReGLU | 78%
RP34,LLaMA2(ReGLU)-70B,FP16,16-bit,,MLP block,Activation Sparsity,0.82,,,,,False,measured,10,8.1 Experimental Setup,Table 3,LLaMA2(ReGLU)-70B | ReGLU | 82%
RP34,Qwen1.5-4B,FP16,16-bit,,MLP block,Activation Sparsity,0.4,,,,,False,measured,10,8.1 Experimental Setup,Table 3,Qwen1.5-4B | SwiGLU | 40%
RP34,Mixed (avg),PowerInfer,16-bit,,Alpaca + ChatGPT prompts,Generation speed (tokens/s),8.32,llama.cpp,,,,True,measured,10,8.2 End-to-End Performance,Figure 10,"PowerInfer achieves a generation speed of 8.32 tokens/s, reaching up to 16.06 tokens/s"
RP34,Mixed (peak),PowerInfer,16-bit,,Alpaca + ChatGPT prompts,Generation speed (tokens/s),16.06,,,,,False,measured,10,8.2 End-to-End Performance,Figure 10,"PowerInfer achieves a generation speed of 8.32 tokens/s, reaching up to 16.06 tokens/s"
RP34,Mixed (avg),PowerInfer,16-bit,,PC-High (RTX 4090),Speedup over llama.cpp,7.23,llama.cpp,1.0,6.23,x_factor,False,measured,10,8.2 End-to-End Performance,Figure 10,with average speedups of 7.23\times and 6.19\times
RP34,Mixed (avg),PowerInfer,16-bit,,PC-High (RTX 4090),Speedup over SpecInfer,6.19,SpecInfer,1.0,5.19,x_factor,False,measured,10,8.2 End-to-End Performance,Figure 10,with average speedups of 7.23\times and 6.19\times
RP34,Falcon(ReLU)-40B,PowerInfer,16-bit,,PC-High (RTX 4090),Speedup over llama.cpp,11.69,llama.cpp,1.0,10.69,x_factor,True,measured,10,8.2 End-to-End Performance,Figure 10,"for Falcon-40B, up to 11.69× compared with llama.cpp"
RP34,Mixed (avg),PowerInfer,16-bit,,PC-Low (RTX 2080Ti),Speedup over llama.cpp,4.71,llama.cpp,1.0,3.71,x_factor,False,measured,10,8.2 End-to-End Performance,Figure 11,"PowerInfer still attains considerable performance enhancement over llama.cpp and SpecInfer, averaging a speedup of 4.71×, 5.97×"
RP34,Mixed (avg),PowerInfer,16-bit,,PC-Low (RTX 2080Ti),Speedup over SpecInfer,5.97,SpecInfer,1.0,4.97,x_factor,False,measured,10,8.2 End-to-End Performance,Figure 11,"averaging a speedup of 4.71×, 5.97× and peaking at 7.06× and 7.47×"
RP34,Mixed (peak),PowerInfer,16-bit,,PC-Low (RTX 2080Ti),Speedup over llama.cpp,7.06,llama.cpp,1.0,6.06,x_factor,False,measured,10,8.2 End-to-End Performance,Figure 11,peaking at 7.06× and 7.47×
RP34,Mixed (peak),PowerInfer,16-bit,,PC-Low (RTX 2080Ti),Speedup over SpecInfer,7.47,SpecInfer,1.0,6.47,x_factor,False,measured,10,8.2 End-to-End Performance,Figure 11,peaking at 7.06× and 7.47×
RP34,LLaMA(ReGLU)-13B,llama.cpp,16-bit,,"PC-High (1.5K in, 256 out)",Latency (ms/token),49.91,,,,,False,measured,11,8.2 End-to-End Performance,Table 4,LLaMA(ReGLU)-13B-FP16 | 49.91 | 14.38 | 3.47×
RP34,LLaMA(ReGLU)-13B,PowerInfer,16-bit,,"PC-High (1.5K in, 256 out)",Latency (ms/token),14.38,llama.cpp,49.91,-35.53,absolute,False,measured,11,8.2 End-to-End Performance,Table 4,LLaMA(ReGLU)-13B-FP16 | 49.91 | 14.38 | 3.47×
RP34,LLaMA(ReGLU)-13B,PowerInfer,16-bit,,"PC-High (1.5K in, 256 out)",Speedup over llama.cpp,3.47,llama.cpp,1.0,2.47,x_factor,False,measured,11,8.2 End-to-End Performance,Table 4,LLaMA(ReGLU)-13B-FP16 | 49.91 | 14.38 | 3.47×
RP34,Falcon(ReLU)-40B,llama.cpp,16-bit,,"PC-High (1.5K in, 256 out)",Latency (ms/token),321.63,,,,,False,measured,11,8.2 End-to-End Performance,Table 4,Falcon(ReLU)-40B-FP16 | 321.63 | 56.48 | 5.69×
RP34,Falcon(ReLU)-40B,PowerInfer,16-bit,,"PC-High (1.5K in, 256 out)",Latency (ms/token),56.48,llama.cpp,321.63,-265.15,absolute,False,measured,11,8.2 End-to-End Performance,Table 4,Falcon(ReLU)-40B-FP16 | 321.63 | 56.48 | 5.69×
RP34,Falcon(ReLU)-40B,PowerInfer,16-bit,,"PC-High (1.5K in, 256 out)",Speedup over llama.cpp,5.69,llama.cpp,1.0,4.69,x_factor,False,measured,11,8.2 End-to-End Performance,Table 4,Falcon(ReLU)-40B-FP16 | 321.63 | 56.48 | 5.69×
RP34,LLaMA(ReGLU)-70B,llama.cpp,16-bit,,"PC-High (1.5K in, 256 out)",Latency (ms/token),92.76,,,,,False,measured,11,8.2 End-to-End Performance,Table 4,LLaMA(ReGLU)-70B-FP16 | 92.76 | 37.17 | 2.50×
RP34,LLaMA(ReGLU)-70B,PowerInfer,16-bit,,"PC-High (1.5K in, 256 out)",Latency (ms/token),37.17,llama.cpp,92.76,-55.59,absolute,False,measured,11,8.2 End-to-End Performance,Table 4,LLaMA(ReGLU)-70B-FP16 | 92.76 | 37.17 | 2.50×
RP34,LLaMA(ReGLU)-70B,PowerInfer,16-bit,,"PC-High (1.5K in, 256 out)",Speedup over llama.cpp,2.5,llama.cpp,1.0,1.5,x_factor,False,measured,11,8.2 End-to-End Performance,Table 4,LLaMA(ReGLU)-70B-FP16 | 92.76 | 37.17 | 2.50×
RP34,Mixed (avg),PowerInfer,4-bit,,PC-High (RTX 4090),Generation speed (tokens/s),13.2,llama.cpp,,,,True,measured,11,8.2 End-to-End Performance,Figure 13,"PowerInfer delivers responses at an average speed of 13.20 tokens/s, reaching a peak of 29.08 tokens/s"
RP34,Mixed (peak),PowerInfer,4-bit,,PC-High (RTX 4090),Generation speed (tokens/s),29.08,,,,,False,measured,11,8.2 End-to-End Performance,Figure 13,"an average speed of 13.20 tokens/s, reaching a peak of 29.08 tokens/s"
RP34,Mixed (avg),PowerInfer,4-bit,,PC-High (RTX 4090),Speedup over llama.cpp,2.89,llama.cpp,1.0,1.89,x_factor,False,measured,11,8.2 End-to-End Performance,Figure 13,"The average speedup achieved compared with llama.cpp is 2.89×, with a maximum of 4.28×"
RP34,Mixed (peak),PowerInfer,4-bit,,PC-High (RTX 4090),Speedup over llama.cpp,4.28,llama.cpp,1.0,3.28,x_factor,False,measured,11,8.2 End-to-End Performance,Figure 13,"2.89×, with a maximum of 4.28×"
RP34,Mixed (avg),PowerInfer,4-bit,,PC-Low (RTX 2080Ti),Speedup over llama.cpp,5.01,llama.cpp,1.0,4.01,x_factor,False,measured,11,8.2 End-to-End Performance,Figure 13,"On a lower-end setup (PC-Low), the average speedup is 5.01×, peaking at 8.00×"
RP34,Mixed (peak),PowerInfer,4-bit,,PC-Low (RTX 2080Ti),Speedup over llama.cpp,8.0,llama.cpp,1.0,7.0,x_factor,True,measured,11,8.2 End-to-End Performance,Figure 13,"the average speedup is 5.01×, peaking at 8.00×"
RP34,OPT-175B,PowerInfer,4-bit,,PC-High (RTX 4090),Speedup over llama.cpp,2.66,llama.cpp,1.0,1.66,x_factor,False,measured,11,8.2 End-to-End Performance,Figure 13,"in our experiment with the OPT-175B model on PC-High, PowerInfer nearly reaches two tokens per second, surpassing llama.cpp by a factor of 2.66×"
