rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP25,OPT/LLaMA,vLLM (PagedAttention),16-bit,,ShareGPT/Alpaca,Throughput speedup over SOTA,2-4x,FasterTransformer/Orca,1.0,,x_factor,True,measured,1,Abstract,,"vLLM improves the throughput of popular LLMs by 2-4x with the same level of latency compared to the state-of-the-art systems, such as FasterTransformer and Orca"
RP25,OPT-13B,Existing systems (FasterTransformer/Orca),16-bit,,ShareGPT/Alpaca,Effective KV cache memory utilization (%),20.4-38.2,,,,,True,measured,2,1 Introduction,Figure 2,our profiling results in Fig. 2 show that only 20.4% - 38.2% of the KV cache memory is used to store the actual token states in the existing systems
RP25,"OPT (13B/66B/175B), LLaMA-13B",vLLM (PagedAttention),16-bit,,ShareGPT,Sustainable request rate vs Orca (Oracle),1.7-2.7x,Orca (Oracle),1.0,,x_factor,True,measured,11,6.2 Basic Sampling,Figure 12,"On the ShareGPT dataset, vLLM can sustain 1.7x-2.7x higher request rates compared to Orca (Oracle) and 2.7x-8x compared to Orca (Max), while maintaining similar latencies"
RP25,"OPT (13B/66B/175B), LLaMA-13B",vLLM (PagedAttention),16-bit,,ShareGPT,Sustainable request rate vs Orca (Max),2.7-8x,Orca (Max),1.0,,x_factor,False,measured,11,6.2 Basic Sampling,Figure 12,"vLLM can sustain 1.7x-2.7x higher request rates compared to Orca (Oracle) and 2.7x-8x compared to Orca (Max), while maintaining similar latencies"
RP25,"OPT (13B/66B/175B), LLaMA-13B",vLLM (PagedAttention),16-bit,,ShareGPT,Sustainable request rate vs FasterTransformer,22.0,FasterTransformer,1.0,21.0,x_factor,True,measured,11,6.2 Basic Sampling,Figure 12,"Compared to FasterTransformer, vLLM can sustain up to 22x higher request rates, as FasterTransformer does not utilize a fine-grained scheduling mechanism"
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,ShareGPT,Concurrent batched requests vs Orca (Oracle),2.2,Orca (Oracle),1.0,1.2,x_factor,False,measured,11,6.2 Basic Sampling,Figure 13a,"as shown in Fig. 13a, for OPT-13B vLLM processes 2.2x more requests at the same time than Orca (Oracle) and 4.3x more requests than Orca (Max)"
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,ShareGPT,Concurrent batched requests vs Orca (Max),4.3,Orca (Max),1.0,3.3,x_factor,False,measured,11,6.2 Basic Sampling,Figure 13a,for OPT-13B vLLM processes 2.2x more requests at the same time than Orca (Oracle) and 4.3x more requests than Orca (Max)
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,Alpaca,Memory saving from KV sharing - parallel sampling (%),6.1-9.8,,,,percent,False,measured,11,6.3 Parallel Sampling and Beam Search,Figure 15,We show 6.1% - 9.8% memory saving on parallel sampling and 37.6% - 55.2% on beam search
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,Alpaca,Memory saving from KV sharing - beam search (%),37.6-55.2,,,,percent,False,measured,11,6.3 Parallel Sampling and Beam Search,Figure 15,6.1% - 9.8% memory saving on parallel sampling and 37.6% - 55.2% on beam search
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,ShareGPT,Memory saving from KV sharing - parallel sampling (%),16.2-30.5,,,,percent,False,measured,11,6.3 Parallel Sampling and Beam Search,,"with the ShareGPT dataset, we saw 16.2% - 30.5% memory saving on parallel sampling and 44.3% - 66.3% on beam search"
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,ShareGPT,Memory saving from KV sharing - beam search (%),44.3-66.3,,,,percent,False,measured,11,6.3 Parallel Sampling and Beam Search,,"with the ShareGPT dataset, we saw 16.2% - 30.5% memory saving on parallel sampling and 44.3% - 66.3% on beam search"
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,Alpaca,Throughput improvement over Orca (Oracle) - basic sampling,1.3,Orca (Oracle),1.0,0.3,x_factor,False,measured,11,6.3 Parallel Sampling and Beam Search,Figure 14,The improvement of vLLM over Orca (Oracle) on OPT-13B and the Alpaca dataset goes from 1.3x in basic sampling to 2.3x in beam search with a width of 6
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,Alpaca,Throughput improvement over Orca (Oracle) - beam search width=6,2.3,Orca (Oracle),1.0,1.3,x_factor,False,measured,11,6.3 Parallel Sampling and Beam Search,Figure 14,The improvement of vLLM over Orca (Oracle) on OPT-13B and the Alpaca dataset goes from 1.3x in basic sampling to 2.3x in beam search with a width of 6
RP25,LLaMA-13B,vLLM (PagedAttention),16-bit,,"WMT16 (one-shot prefix, 80 tokens)",Throughput improvement over Orca (Oracle),1.67,Orca (Oracle),1.0,0.67,x_factor,False,measured,12,6.4 Shared prefix,Figure 16(a),vLLM achieves 1.67x higher throughput than Orca (Oracle) when the one-shot prefix is shared
RP25,LLaMA-13B,vLLM (PagedAttention),16-bit,,"WMT16 (5-shot prefix, 341 tokens)",Throughput improvement over Orca (Oracle),3.58,Orca (Oracle),1.0,2.58,x_factor,False,measured,12,6.4 Shared prefix,Figure 16(b),"when more examples are shared (Fig. 16 (b)), vLLM achieves 3.58x higher throughput than Orca (Oracle)"
RP25,OPT-13B,vLLM (PagedAttention),16-bit,,ShareGPT (chatbot),Sustainable request rate vs Orca baselines,2.0,Orca (Oracle/Pow2/Max),1.0,1.0,x_factor,False,measured,12,6.5 Chatbot,Figure 17,Fig. 17 shows that vLLM can sustain 2x higher request rates compared to the three Orca baselines
RP25,vLLM kernel,PagedAttention,16-bit,,Kernel microbenchmark,Attention kernel latency overhead vs FasterTransformer (%),20-26,FasterTransformer,,,percent,False,measured,12,7.1 Kernel Microbenchmark,Figure 18a,"this leads to 20-26% higher attention kernel latency, compared to the highly-optimized FasterTransformer implementation"
RP25,OPT-13B,vLLM recomputation,16-bit,,ShareGPT,Recomputation overhead relative to swapping (%),20.0,Swapping,100.0,-80.0,percent,False,measured,13,7.3 Comparing Recomputation and Swapping,Figure 19,recomputation overhead is never higher than 20% of swapping's latency
RP25,OPT-13B,Server config (Table 1),16-bit,,Hardware (1xA100 40GB),Memory for KV cache (GB),12.0,,,,,False,measured,9,4.6 Distributed Execution,Table 1,Memory for KV cache | 12 GB | 21 GB | 264 GB
RP25,OPT-66B,Server config (Table 1),16-bit,,Hardware (4xA100 160GB),Memory for KV cache (GB),21.0,,,,,False,measured,9,4.6 Distributed Execution,Table 1,Memory for KV cache | 12 GB | 21 GB | 264 GB
RP25,OPT-175B,Server config (Table 1),16-bit,,Hardware (8xA100-80GB 640GB),Memory for KV cache (GB),264.0,,,,,False,measured,9,4.6 Distributed Execution,Table 1,Memory for KV cache | 12 GB | 21 GB | 264 GB
RP25,OPT-13B,Server config (Table 1),16-bit,,Hardware (1xA100 40GB),Max KV cache slots (K),15.7,,,,,False,measured,9,4.6 Distributed Execution,Table 1,Max. # KV cache slots | 15.7K | 9.7K | 60.1K
RP25,OPT-66B,Server config (Table 1),16-bit,,Hardware (4xA100 160GB),Max KV cache slots (K),9.7,,,,,False,measured,9,4.6 Distributed Execution,Table 1,Max. # KV cache slots | 15.7K | 9.7K | 60.1K
RP25,OPT-175B,Server config (Table 1),16-bit,,Hardware (8xA100-80GB),Max KV cache slots (K),60.1,,,,,False,measured,9,4.6 Distributed Execution,Table 1,Max. # KV cache slots | 15.7K | 9.7K | 60.1K
