rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP38,Llama-2-7B,KIVI-2,2-bit,"g32, R128",Peak memory (model+KV cache),Peak memory reduction (x),2.6,FP16,1.0,1.6,x_factor,True,measured,1,Abstract,Abstract,"KIVI can enable Llama, Falcon, and Mistral models to maintain almost the same quality while using 2.6× less peak memory (including model weight)"
RP38,Llama-2-7B,KIVI-2,2-bit,"g32, R32",ShareGPT workload (A100 80GB),Max batch size increase (x),4.0,FP16,1.0,3.0,x_factor,True,measured,1,Abstract,Abstract,This reduction in memory usage enables up to 4 \times larger batch size
RP38,Llama-2-7B,KIVI-2,2-bit,"g32, R32",ShareGPT workload (A100 80GB),Throughput speedup (x) lower bound,2.35,FP16,1.0,1.35,x_factor,True,measured,1,Abstract,Abstract,bringing 2.35 \times \sim 3.47 \times throughput on real LLM inference workload
RP38,Llama-2-7B,KIVI-2,2-bit,"g32, R32",ShareGPT workload (A100 80GB),Throughput speedup (x) upper bound,3.47,FP16,1.0,2.47,x_factor,True,measured,1,Abstract,Abstract,bringing 2.35 \times \sim 3.47 \times throughput on real LLM inference workload
RP38,Llama-2-13B,"K-PerToken,V-PerToken (fake)",16-bit,g32,CoQA,Exact Match Accuracy,66.37,,,,,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,16bit | 66.37 | 29.53
RP38,Llama-2-13B,FP16,16-bit,g32,TruthfulQA,BLEU,29.53,,,,,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,16bit | 66.37 | 29.53
RP38,Llama-2-13B,"K-PerToken,V-PerToken (fake)",4-bit,g32,CoQA,Exact Match Accuracy,66.48,FP16,66.37,0.11,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"4bit (K - T, V - T) | 66.48 | 29.51"
RP38,Llama-2-13B,"K-PerToken,V-PerToken (fake)",4-bit,g32,TruthfulQA,BLEU,29.51,FP16,29.53,-0.02,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"4bit (K - T, V - T) | 66.48 | 29.51"
RP38,Llama-2-13B,"K-PerToken,V-PerToken (fake)",2-bit,g32,CoQA,Exact Match Accuracy,52.93,FP16,66.37,-13.44,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"2bit (K - T, V - T) | 52.93 | 24.98"
RP38,Llama-2-13B,"K-PerToken,V-PerToken (fake)",2-bit,g32,TruthfulQA,BLEU,24.98,FP16,29.53,-4.55,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"2bit (K - T, V - T) | 52.93 | 24.98"
RP38,Llama-2-13B,"K-PerChannel,V-PerChannel (fake)",2-bit,g32,CoQA,Exact Match Accuracy,2.88,FP16,66.37,-63.49,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"2bit (K - C, V - C) | 2.88 | 0.74"
RP38,Llama-2-13B,"K-PerChannel,V-PerChannel (fake)",2-bit,g32,TruthfulQA,BLEU,0.74,FP16,29.53,-28.79,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"2bit (K - C, V - C) | 2.88 | 0.74"
RP38,Llama-2-13B,"K-PerToken,V-PerChannel (fake)",2-bit,g32,CoQA,Exact Match Accuracy,2.8,FP16,66.37,-63.57,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"2bit (K - T, V - C) | 2.80 | 0.26"
RP38,Llama-2-13B,"K-PerToken,V-PerChannel (fake)",2-bit,g32,TruthfulQA,BLEU,0.26,FP16,29.53,-29.27,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"2bit (K - T, V - C) | 2.80 | 0.26"
RP38,Llama-2-13B,"K-PerChannel,V-PerToken (fake)",2-bit,g32,CoQA,Exact Match Accuracy,63.53,FP16,66.37,-2.84,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"2bit (K - C, V - T) | 63.53 | 28.60"
RP38,Llama-2-13B,"K-PerChannel,V-PerToken (fake)",2-bit,g32,TruthfulQA,BLEU,28.6,FP16,29.53,-0.93,absolute,False,measured,3,3.1. Preliminary Study of KV Cache Quantization,Table 1,"2bit (K - C, V - T) | 63.53 | 28.60"
RP38,Llama-2-13B,Per-Token Key Quantization,2-bit,g32,Llama-2-13B activations,Avg relative key reconstruction error (Frobenius),13.67,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Avg. ||(X_K - X_K')/X_K||_F | 13.67 | 4.55
RP38,Llama-2-13B,Per-Channel Key Quantization,2-bit,g32,Llama-2-13B activations,Avg relative key reconstruction error (Frobenius),4.55,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Avg. ||(X_K - X_K')/X_K||_F | 13.67 | 4.55
RP38,Llama-2-13B,Per-Token Key Quantization,2-bit,g32,Llama-2-13B activations,Avg relative attention score error (Frobenius),47.0,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Avg. ||(A-A')/A||_F | 47.00 | 9.60
RP38,Llama-2-13B,Per-Channel Key Quantization,2-bit,g32,Llama-2-13B activations,Avg relative attention score error (Frobenius),9.6,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Avg. ||(A-A')/A||_F | 47.00 | 9.60
RP38,Llama-2-13B,FP16,16-bit,,Llama-2-13B activations,Attention sparsity (%),84.3,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Attention sparsity | 84.3%
RP38,Llama-2-13B,Per-Token Value Quantization,2-bit,g32,Llama-2-13B activations,Avg relative value reconstruction error (Frobenius),4.57,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Avg. ||(X_V - X_V')/X_V||_F | 4.57 | 3.73
RP38,Llama-2-13B,Per-Channel Value Quantization,2-bit,g32,Llama-2-13B activations,Avg relative value reconstruction error (Frobenius),3.73,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Avg. ||(X_V - X_V')/X_V||_F | 4.57 | 3.73
RP38,Llama-2-13B,Per-Token Value Quantization,2-bit,g32,Llama-2-13B activations,Avg relative attention output error (Delta),3.55,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Avg. \Delta | 3.55 | 49.89
RP38,Llama-2-13B,Per-Channel Value Quantization,2-bit,g32,Llama-2-13B activations,Avg relative attention output error (Delta),49.89,,,,,False,measured,4,3.2. Why Key and Value Cache Should Quantize Along Different Dimensions?,Table 2,Avg. \Delta | 3.55 | 49.89
RP38,Llama-2-7B,FP16,16-bit,,CoQA,Exact Match Accuracy,63.88,,,,,False,measured,8,4.2.4. EFFICIENCY COMPARISON,Table 3,Llama-2-7B | 16bit | 63.88 | 30.76 | 13.50
