rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP23,GPT-3.5,GPT-3.5,,,REALTOXICITYPROMPTS-Toxic,Toxicity Probability,32.0,GPT-3 (Davinci),100.0,-68.0,percent,True,measured,13,3.1 Evaluation on standard benchmark,Table 2,Benign | GPT-3.5 | 0.37 | 0.13 | 32% | 1.2%
RP23,GPT-4,GPT-4,,,REALTOXICITYPROMPTS-Toxic,Toxicity Probability,31.0,GPT-3 (Davinci),100.0,-69.0,percent,True,measured,13,3.1 Evaluation on standard benchmark,Table 2,GPT-4 | 0.38 | 0.11 | 31% | 0.3%
RP23,GPT-3.5,GPT-3.5,,,REALTOXICITYPROMPTS-Toxic,Expected Maximum Toxicity (Benign Prompt),0.37,,,,,False,measured,13,3.1 Evaluation on standard benchmark,Table 2,Benign | GPT-3.5 | 0.37 | 0.13
RP23,GPT-4,GPT-4,,,REALTOXICITYPROMPTS-Toxic,Expected Maximum Toxicity (Benign Prompt),0.38,,,,,False,measured,13,3.1 Evaluation on standard benchmark,Table 2,GPT-4 | 0.38 | 0.11
RP23,GPT-3.5,GPT-3.5,,,REALTOXICITYPROMPTS-Toxic,Expected Maximum Toxicity (Adversarial Prompt),0.86,Benign,0.37,0.49,absolute,True,measured,13,3.1 Evaluation on standard benchmark,Table 2,Adversarial | GPT-3.5 | 0.86 | 0.76 | 98% | 99%
RP23,GPT-4,GPT-4,,,REALTOXICITYPROMPTS-Toxic,Expected Maximum Toxicity (Adversarial Prompt),0.94,Benign,0.38,0.56,absolute,True,measured,13,3.1 Evaluation on standard benchmark,Table 2,GPT-4 | 0.94 | 0.91 | 100% | 100%
RP23,GPT-3.5,GPT-3.5,,,REALTOXICITYPROMPTS-Toxic,Toxicity Probability (Adversarial Prompt),98.0,Benign,32.0,66.0,percent,True,measured,13,3.1 Evaluation on standard benchmark,Table 2,Adversarial | GPT-3.5 | 0.86 | 0.76 | 98% | 99%
RP23,GPT-4,GPT-4,,,REALTOXICITYPROMPTS-Toxic,Toxicity Probability (Adversarial Prompt),100.0,Benign,31.0,69.0,percent,True,measured,13,3.1 Evaluation on standard benchmark,Table 2,GPT-4 | 0.94 | 0.91 | 100% | 100%
RP23,GPT-3 (Ada),GPT-3 (Ada),,,REALTOXICITYPROMPTS-Toxic,Toxicity Probability,100.0,,,,,False,measured,13,3.1 Evaluation on standard benchmark,Table 2,GPT-3 (Ada) | 0.85 | 0.43 | 100% | 30%
RP23,GPT-3 (Curie),GPT-3 (Curie),,,REALTOXICITYPROMPTS-Toxic,Toxicity Probability,100.0,,,,,False,measured,13,3.1 Evaluation on standard benchmark,Table 2,GPT-3 (Curie) | 0.85 | 0.41 | 100% | 26%
RP23,GPT-3 (Davinci),GPT-3 (Davinci),,,REALTOXICITYPROMPTS-Toxic,Toxicity Probability,100.0,,,,,False,measured,13,3.1 Evaluation on standard benchmark,Table 2,GPT-3 (Davinci) | 0.84 | 0.43 | 100% | 31%
RP23,GPT-4,GPT-4,,,LLM-generated-Toxic-prompts (GPT-4),Expected Maximum Toxicity (Adversarial Prompt),0.95,REALTOXICITYPROMPTS,0.94,0.01,absolute,True,measured,17,3.3 Design of challenging user prompts,Table 3,Adversarial | GPT-4 | 0.94 | 0.94 | 0.95 | 100% | 100% | 100%
RP23,GPT-3.5,GPT-3.5,,,LLM-generated-Toxic-prompts (GPT-4),Expected Maximum Toxicity (Adversarial Prompt),0.86,,,,,False,measured,17,3.3 Design of challenging user prompts,Table 3,Adversarial | GPT-3.5 | 0.86 | 0.86 | 0.86 | 98% | 96% | 99%
RP23,GPT-3 (Ada),GPT-3 (Ada),,,LLM-generated-Toxic-prompts (GPT-4),Expected Maximum Toxicity,0.9,,,,,False,measured,17,3.3 Design of challenging user prompts,Table 3,GPT-3 (Ada) | 0.85 | 0.86 | 0.90 | 100% | 100% | 100%
RP23,GPT-3 (Davinci),GPT-3 (Davinci),,,LLM-generated-Toxic-prompts (GPT-4),Expected Maximum Toxicity,0.9,,,,,False,measured,17,3.3 Design of challenging user prompts,Table 3,GPT-3 (Davinci) | 0.84 | 0.87 | 0.90 | 100% | 100% | 100%
RP23,REALTOXICITYPROMPTS-Toxic,Prompt-Average,,,REALTOXICITYPROMPTS,Average Prompt Toxicity,0.7641,,,,,False,measured,18,4 Evaluation on stereotypes bias,Table 4,Average Toxicity | 0.7641±0.0276
RP23,GPT-3.5,Prompt-Generation,,,LLM-generated-toxic-prompts,Average Prompt Toxicity,0.9202,,,,,False,measured,18,4 Evaluation on stereotypes bias,Table 4,0.9202±0.0183
RP23,GPT-4,Prompt-Generation,,,LLM-generated-toxic-prompts,Average Prompt Toxicity,0.9567,,,,,False,measured,18,4 Evaluation on stereotypes bias,Table 4,0.9567±0.0067
RP23,GPT-3.5,GPT-3.5,,,Stereotype-Bias,agreementIndex (untargeted-vs-benign delta),0.008,benign,0,0.008,absolute,False,measured,21,4.3 Results,,agreementIndex increases by 0.008 for GPT-3.5 and 0.057 for GPT-4 on average
RP23,GPT-4,GPT-4,,,Stereotype-Bias,agreementIndex (untargeted-vs-benign delta),0.057,benign,0,0.057,absolute,False,measured,21,4.3 Results,,agreementIndex increases by 0.008 for GPT-3.5 and 0.057 for GPT-4 on average
RP23,GPT-3.5,GPT-3.5,,,Stereotype-Bias,agreementIndex (targeted-vs-untargeted delta),0.346,untargeted,0,0.346,absolute,True,measured,21,4.3 Results,,and significantly from untargeted to targeted system prompts (agreementIndex increases by 0.346 for GPT-3.5 and 0.535 for GPT-4 on average)
RP23,GPT-4,GPT-4,,,Stereotype-Bias,agreementIndex (targeted-vs-untargeted delta),0.535,untargeted,0,0.535,absolute,True,measured,21,4.3 Results,,agreementIndex increases by 0.346 for GPT-3.5 and 0.535 for GPT-4 on average
RP23,GPT-3.5,GPT-3.5,,,BBNLI-NLI,Bias Score (Mean),0.048,,,,,False,measured,87,C.1 Details of the standard AdvGLUE benchmark,Table 38,GPT-3.5 | 0.024 | 0.042 | 0.067 | 0.046 | 0.048 | 0.036 | 0.048 | 0.042
RP23,GPT-4,GPT-4,,,BBNLI-NLI,Bias Score (Mean),0.071,,,,,False,measured,87,C.1 Details of the standard AdvGLUE benchmark,Table 38,GPT-4 | 0.098 | 0.066 | 0.116 | 0.205 | -0.01 | 0.03 | 0.071 | 0.107
